transaction_id,amount,hour_of_day,customer_id,customer_age,account_balance,transaction_type,distance_from_home,merchant_category,device_type,is_foreign,device_new,velocity_24h,is_fraud
63163,22.814556744422152,6,6708,43,1779.6470081114924,online,29.58259171051121,travel,mobile,0,1,2,0
63164,323.7482225203065,6,3565,49,4513.1573988785585,in_store,51.27245455970431,online_retail,mobile,0,0,3,1
63165,40.784665528062376,9,7949,43,2719.6638346558275,online,18.23947974679767,grocery,mobile,0,0,2,0
63166,115.83461168324742,9,2225,41,7642.771095067327,online,20.014796497144175,travel,mobile,0,0,3,0
63167,92.2201533260102,16,9581,42,7975.894511002808,in_store,22.05510658079912,entertainment,desktop,0,0,2,0
63168,186.58592362868455,17,16903,39,7746.287846889154,in_store,18.2868718287617,entertainment,mobile,0,1,3,1
63169,88.61420984868023,4,17200,58,3950.744903017624,online,17.856504998747443,fuel,mobile,0,0,1,0
63170,65.23250785820792,13,9567,73,7751.217094245488,online,1.493806486386775,online_retail,mobile,0,0,2,0
63171,148.05697477995358,15,1520,38,0.0,online,1.33149523802629,travel,mobile,0,0,4,0
63172,133.58442435824966,21,12550,50,5976.131735820742,online,10.858388975440068,travel,desktop,0,0,2,0
63173,25.176350656995766,12,16534,56,2559.5437382335253,online,18.594989106196913,travel,desktop,0,0,3,0
63174,78.8898701923487,18,926,79,8492.484281035484,online,37.54402859958163,fuel,desktop,0,0,2,0
63175,413.210707694206,19,5786,56,5377.349387734265,online,20.633735603008695,grocery,mobile,0,0,3,0
63176,1717.6768143004226,3,1613,49,3008.5817090841015,in_store,13.50847383746836,entertainment,mobile,0,0,2,0
63177,11.599362345557482,22,10695,74,9101.318741647005,online,9.699972957863455,grocery,mobile,0,0,1,0
63178,243.05236160423038,11,16219,36,7579.654508099355,online,16.306167145814342,entertainment,mobile,0,0,0,0
63179,102.200820747613,5,4785,41,9074.195094374802,online,3.7363701385554005,online_retail,mobile,0,0,1,0
63180,44.23987563818442,21,19374,61,3112.3083498628093,in_store,8.880491297424468,fuel,mobile,0,1,0,0
63181,53.86159575369709,23,2713,23,4583.731133723746,online,5.6154240601399374,travel,mobile,0,0,1,0
63182,29.145616387403074,10,9720,38,5820.4920316242005,online,3.284618178631179,travel,mobile,0,0,1,0
63183,17.554272941970776,7,3171,64,4899.240319975026,in_store,30.598404444075037,travel,mobile,0,0,1,0
63184,142.92862220069213,18,19207,70,10570.818094937447,online,21.709043232748,online_retail,desktop,0,0,0,0
63185,765.0314987473955,0,18409,21,10305.833788874561,online,33.20168252674439,fuel,atm,0,0,2,0
63186,137.4404560582971,20,7688,75,4662.3337788316685,in_store,22.41013476443392,travel,mobile,0,1,2,1
63187,110.59623843508218,16,14579,29,2223.505561800111,in_store,9.901439671184113,grocery,mobile,0,1,4,0
63188,42.593920001080804,23,14256,32,2051.534752000408,in_store,11.683625520584979,fuel,mobile,0,0,1,0
63189,29.476777673492773,18,14477,45,3570.9734318445994,online,22.87776766567102,online_retail,mobile,0,0,0,0
63190,92.4034078915882,11,9915,33,2794.570953641317,in_store,27.560772224941054,grocery,mobile,0,0,5,0
63191,26.176285611994544,14,9729,62,5787.587592823537,atm,0.9185425028937122,fuel,mobile,0,0,0,0
63192,346.44159395892046,11,5858,38,10777.25765600755,online,5.833577746091205,entertainment,atm,0,1,1,0
63193,45.01261731637217,19,14486,75,2966.454168589985,atm,4.743438285316097,grocery,mobile,0,0,1,0
63194,32.715739935002915,19,15107,34,722.8750816747482,online,13.434311267226164,online_retail,mobile,0,0,3,0
63195,1340.52004877687,9,8363,54,5367.517314005675,online,29.851400330625,online_retail,mobile,0,0,5,0
63196,427.78999301169983,14,7434,56,3282.5570906033267,in_store,8.286785323660798,online_retail,atm,0,0,3,0
63197,21.454736580895855,10,5285,67,878.7617128786949,online,15.632572988347807,entertainment,desktop,0,0,1,0
63198,31.228402410470494,10,5424,43,5088.384281830736,online,20.27419533652553,online_retail,mobile,1,0,2,0
63199,71.24517732221541,20,3739,77,7500.599007985263,online,49.97203136739675,fuel,mobile,0,0,2,0
63200,74.21187322015841,2,3844,74,1897.4607227030758,online,10.158477037204433,travel,desktop,0,0,1,0
63201,51.90705348831982,16,18271,20,4263.275939937878,atm,1.5337209944376,grocery,mobile,0,0,0,0
63202,447.6836664246281,13,13364,48,5891.808966131142,in_store,43.99257401242933,fuel,mobile,0,0,2,0
63203,115.88705565058494,13,19703,49,6977.092601382092,in_store,21.74150795981802,grocery,mobile,0,0,1,0
63204,86.1161708094111,17,6788,61,3025.0521890599293,online,13.458106717918394,grocery,mobile,0,0,3,0
63205,43.393905951943196,15,14030,19,2084.1187650781744,online,11.396839639775827,travel,mobile,0,0,3,0
63206,25.484265679792536,10,1472,78,9389.4697033805,in_store,38.42513123613368,travel,mobile,0,0,2,0
63207,42.54510209235686,22,17803,49,0.0,online,19.20810385400127,online_retail,desktop,0,1,1,0
63208,31.469698809174393,15,3800,64,0.0,online,8.936288928022115,fuel,mobile,0,0,3,0
63209,19.861611611706874,19,150,19,6576.9434535885075,online,41.944254707994205,grocery,desktop,0,0,2,0
63210,328.2095726964431,22,15836,66,3297.1651570216172,online,2.9963390620703145,grocery,mobile,0,0,1,0
63211,274.835175711132,23,7049,55,4379.778530617533,online,16.001426177814654,online_retail,mobile,0,0,2,0
63212,57.42325499592353,12,1332,52,8687.823882976094,in_store,28.285462399921254,online_retail,desktop,0,0,2,0
63213,437.5773804604581,7,147,38,4109.471573288124,in_store,12.709963393187993,online_retail,desktop,0,0,1,0
63214,182.78889602368363,21,10879,60,3625.7618290589317,in_store,2.0798048863352308,grocery,desktop,0,0,4,0
63215,24.617167989288316,13,4426,48,11596.862427098267,in_store,38.89908865046881,fuel,desktop,0,0,0,0
63216,15.650258531699585,6,9781,63,4755.3436076890775,online,2.450623219035003,fuel,mobile,0,0,2,0
63217,129.95858752424826,17,12800,65,8373.504986827238,online,22.60844725231769,fuel,mobile,0,0,1,0
63218,159.36846530923634,16,1356,67,994.9951220814577,in_store,8.9153608784296,entertainment,desktop,0,0,3,0
63219,19.081296783887296,6,2342,72,1937.7535856602733,in_store,18.60986459915807,travel,mobile,0,1,0,0
63220,47.905141608883234,5,14929,51,1954.6974492353236,online,65.07092382956597,fuel,desktop,0,0,4,0
63221,250.57812880657454,22,15839,56,541.038292306266,in_store,43.217772054486076,fuel,desktop,0,0,3,0
63222,592.9206302292257,17,15469,29,3007.2827886991295,online,14.844817918751666,grocery,mobile,0,0,2,0
63223,99.61288552032384,22,7078,61,7196.549780056352,online,13.35693946793352,online_retail,mobile,0,0,2,0
63224,96.30402987590615,10,18703,34,7633.644650426067,in_store,11.84160719886812,entertainment,mobile,0,0,3,0
63225,52.38937981094924,16,17655,68,0.0,in_store,30.65565376677594,fuel,desktop,0,0,1,0
63226,536.2896479790093,10,232,33,4283.098158873984,in_store,2.5855895877764867,online_retail,mobile,0,1,3,0
63227,175.39801524548778,23,14044,62,3642.429334372863,online,30.202014680638296,online_retail,mobile,0,0,5,0
63228,32.808858386271204,10,14668,65,8388.267549513635,in_store,19.565373546620044,online_retail,desktop,0,0,0,0
63229,230.10562638358087,14,10899,80,1441.8547218278752,in_store,6.897117585895298,entertainment,desktop,0,0,3,0
63230,38.817842552604745,18,11952,54,6312.518252570007,online,4.1419723879773125,grocery,mobile,0,0,2,0
63231,28.727571071590212,7,1841,71,6764.712900937638,atm,2.789004094759274,fuel,mobile,0,0,4,0
63232,52.63345549851163,17,19322,78,5918.788003770886,atm,17.39389840250155,grocery,desktop,0,0,5,0
63233,32.05243569594129,13,7540,26,3191.3549093709803,in_store,21.394024229801964,entertainment,mobile,0,0,2,0
63234,30.396036132835704,20,2514,47,9527.80532733148,in_store,2.5812680146424483,fuel,mobile,0,0,3,0
63235,16.794301378472216,16,1211,20,6270.2999184558275,online,32.156924841356805,grocery,mobile,0,0,4,0
63236,38.923538210452165,4,18135,58,3031.124860743677,atm,2.37465867329999,travel,mobile,0,0,0,0
63237,47.48289098088409,8,7766,27,3373.640439957501,online,32.65952514061985,grocery,mobile,0,0,0,0
63238,17.78549672583925,9,3662,60,658.8987037940965,online,31.761653443138268,fuel,mobile,0,1,5,0
63239,172.1178578711444,11,16256,78,6606.586471342755,in_store,26.25856488724247,fuel,mobile,0,0,2,0
63240,10.808539886087656,13,13165,68,4536.625023803932,atm,5.630309274983101,fuel,mobile,0,0,1,0
63241,56.97526320308227,17,16469,30,8522.702869713798,in_store,29.52628490847338,grocery,atm,0,0,3,0
63242,199.0291127553684,11,19079,65,7827.886162452469,online,31.531195487146295,travel,mobile,0,0,0,0
63243,350.2299969670208,13,17281,21,4700.993848248388,online,35.808009054044604,fuel,mobile,0,0,1,0
63244,45.163918761442005,22,4787,19,4598.213838879694,in_store,0.09321260160179645,entertainment,atm,0,0,3,0
63245,303.6919432533677,8,8061,45,4606.717191769977,in_store,27.292235796525766,entertainment,mobile,0,0,3,0
63246,57.91882869747776,14,5668,66,1822.4619652956335,online,2.4009276260220958,travel,mobile,0,0,2,0
63247,1347.6239443237962,11,1912,42,2642.962385347848,online,13.53336859771577,travel,mobile,0,0,0,0
63248,15.614972078425367,20,6812,77,4305.051043613201,in_store,20.791928739583625,entertainment,desktop,0,0,2,0
63249,26.886453324483615,1,9275,25,2568.5654283342183,online,5.633427320455558,fuel,mobile,0,0,2,0
63250,109.20698410142403,8,7434,52,8994.132192385097,in_store,5.516575715775087,fuel,desktop,0,0,2,0
63251,19.813667493772446,10,10022,29,9881.055250036678,online,0.9782448316298398,online_retail,desktop,0,0,3,0
63252,38.487971875505906,21,11890,23,3767.6684201931207,online,0.49380218162355105,entertainment,desktop,1,0,2,0
63253,155.0089507888363,18,19709,30,6822.1819527199505,online,0.5117368481700818,online_retail,mobile,1,0,3,0
63254,113.2250788661323,13,10021,75,1548.716099016337,in_store,23.7671833615642,entertainment,mobile,0,0,1,0
63255,86.30796049387298,22,4753,56,5783.476191983082,in_store,3.486673067608562,fuel,desktop,0,0,3,0
63256,87.39120923627904,14,2485,60,3034.515147136379,in_store,30.624837269864752,online_retail,mobile,0,0,1,0
63257,4.695069033083701,6,17352,19,8849.185341556042,in_store,6.686506286754059,entertainment,mobile,0,0,0,0
63258,107.58882871967852,18,12828,52,2495.2715773127125,online,16.24473510443166,entertainment,mobile,0,0,1,0
63259,41.96337995731603,22,17254,41,5947.371216001501,online,15.650381445696526,online_retail,mobile,0,0,1,0
63260,57.76336930084044,4,2402,57,6993.732370435585,in_store,8.058718467104027,grocery,mobile,0,0,0,0
63261,13.353671290956425,11,16071,74,8961.23374672254,atm,22.036658119647964,fuel,mobile,0,0,3,0
63262,201.91047780451973,18,4086,55,6398.744466813729,in_store,5.492938819152312,fuel,mobile,0,0,2,0
63263,174.54430062257634,8,6474,50,12736.685679536517,in_store,29.214419740377746,online_retail,mobile,0,0,0,0
63264,22.246801905583997,11,2637,48,0.0,in_store,31.873734556463127,online_retail,atm,0,1,1,0
63265,111.64068046983856,17,7186,73,5069.690081935613,in_store,25.870294278606817,travel,mobile,0,0,2,0
63266,649.1872676407475,1,6631,61,4510.832431647963,in_store,23.380084035726185,travel,desktop,0,0,2,0
63267,106.498399093126,21,12585,79,7551.2963335539725,in_store,20.683823810064233,fuel,desktop,0,0,0,0
63268,8.027746318375064,0,11276,23,6265.721221029803,online,10.978575832983566,travel,desktop,0,0,4,0
63269,45.39623400812762,11,13054,30,5217.368968129216,atm,10.83912939405799,fuel,mobile,0,1,2,0
63270,104.83257644412899,9,1058,20,3594.5013953653047,online,3.654399782633657,travel,mobile,0,1,1,0
63271,1140.6354418593253,20,7689,21,12406.022771985306,in_store,37.06181126866498,online_retail,mobile,0,0,1,0
63272,21.09460563625869,1,17557,45,7924.158852049682,in_store,22.198593069319802,online_retail,mobile,0,0,1,0
63273,75.42394681173018,21,19696,75,7741.9246084517745,online,6.147936456892688,travel,desktop,0,1,6,0
63274,25.005957261012778,13,1915,25,2960.2743579465623,online,4.437344534860266,fuel,mobile,0,0,2,0
63275,258.5473412650974,18,6,21,4973.360952273101,online,49.90828925904677,fuel,desktop,0,0,2,0
63276,57.99888167840461,9,1626,31,430.2567888169113,in_store,22.320720236201538,grocery,mobile,0,0,4,0
63277,3.394405967205212,18,10527,62,3227.202337528348,online,0.12451478444718111,grocery,mobile,0,0,2,0
63278,56.15353972553557,7,7669,19,1834.972931305397,online,10.98375190665994,entertainment,mobile,0,0,2,0
63279,78.68751037173108,18,4936,75,3531.89386589728,atm,6.713486728439494,grocery,atm,0,0,0,0
63280,143.38853426889946,18,18246,25,4304.852175551301,in_store,8.010254291164609,entertainment,mobile,0,0,0,0
63281,111.94590824637334,23,12854,42,3790.465467421883,online,15.982361671323579,travel,mobile,0,0,1,0
63282,198.08065482553405,18,3412,71,2231.0353616429993,in_store,8.432294338153925,grocery,mobile,0,0,2,0
63283,77.6169419420533,21,2606,43,2932.9394009203293,online,31.54432195417058,fuel,mobile,1,0,0,0
63284,99.63963408864579,3,16328,30,2751.335093663922,online,0.3733964565100578,travel,desktop,0,0,5,0
63285,91.34562768746557,16,7680,18,4756.424598645068,online,8.30202604604119,online_retail,mobile,0,0,0,0
63286,54.69830881630531,12,1550,72,1137.1792865612936,online,15.924297205969683,travel,mobile,0,0,0,0
63287,178.00299351996887,10,11904,72,3583.1115944995645,online,19.141154820416993,entertainment,desktop,0,0,2,0
63288,248.64942824560606,8,15178,77,3430.1387368652836,online,14.683561307978653,grocery,desktop,0,1,1,0
63289,85.41654130093148,9,17348,51,2508.4087699957104,atm,16.986908601236355,travel,mobile,0,0,4,0
63290,49.89846857646788,16,4511,71,7955.6262109417,online,18.471627928487756,entertainment,mobile,0,0,1,0
63291,24.5565262931452,19,14057,72,7771.311167789656,in_store,5.893421460859276,fuel,mobile,0,0,0,0
63292,137.8177867130361,15,10725,24,2399.6691854099395,in_store,0.22733602610682468,entertainment,mobile,0,0,1,0
63293,26.998396156843118,12,19828,77,8955.596789821471,in_store,0.33620405436271594,grocery,mobile,0,0,2,0
63294,108.99829229328226,20,717,35,0.0,online,23.832067743795964,fuel,mobile,0,0,5,0
63295,105.35666267429505,16,10004,39,1130.442626671555,in_store,11.581799587683586,grocery,desktop,0,1,3,0
63296,323.90848710760656,20,5858,46,1326.534145728317,in_store,32.92751198618794,grocery,mobile,0,0,2,0
63297,475.62734036426474,12,15126,65,1254.0679005159714,in_store,15.107223265646983,fuel,desktop,0,0,1,0
63298,2.3496392410999714,17,18139,31,5849.568256155698,online,15.364884350608918,fuel,desktop,0,0,1,0
63299,70.68235922797108,23,12169,28,10568.033512528122,online,3.5027177062685055,online_retail,desktop,0,0,1,0
63300,7.234714455808166,3,9369,21,8974.514140578513,in_store,6.260065359442592,entertainment,mobile,0,0,2,0
63301,362.8103515769759,18,13354,63,11854.648898749623,in_store,7.761737118040357,entertainment,desktop,0,0,1,0
63302,87.54687858134277,19,7919,73,5435.228347897829,online,20.690534324010514,entertainment,mobile,0,1,1,0
63303,358.525046665603,2,6202,78,3984.975337495037,in_store,28.00652897413663,fuel,atm,0,0,2,0
63304,122.70617550126201,18,17015,48,5386.3757015604315,online,7.150449254470351,entertainment,desktop,0,0,3,0
63305,17.807880455084486,16,11675,58,11792.711418743613,atm,13.952987181761161,entertainment,desktop,0,0,1,0
63306,28.185673362259593,10,6526,80,6814.695119781469,online,21.046549937273312,entertainment,mobile,0,0,3,0
63307,76.61996787944457,11,15602,79,4627.021430217441,in_store,21.34646890106019,travel,mobile,0,0,2,0
63308,178.2965498587813,17,9557,71,7920.202853487969,in_store,2.0826330619634916,online_retail,mobile,0,0,1,0
63309,96.36416859775598,14,8979,60,6893.179561043737,in_store,13.056677145088347,entertainment,mobile,0,0,4,0
63310,111.38652560639807,22,8132,34,3344.355648705381,online,4.926035971218897,travel,atm,0,0,1,0
63311,58.619569081727725,23,9447,49,11374.981832558697,online,17.377074495563217,fuel,desktop,0,1,1,0
63312,349.31163575258427,16,6019,72,3837.565797781167,in_store,4.290989433851154,travel,mobile,0,1,5,0
63313,107.26278828894148,14,1725,48,2817.9674637050243,in_store,4.5482161906282546,online_retail,desktop,0,0,4,0
63314,95.40273375264309,18,19355,52,2384.8587266817367,in_store,23.16474540864094,fuel,mobile,0,1,2,0
63315,128.3187365402336,0,253,78,5450.298878983835,online,1.2989537799235895,entertainment,mobile,1,1,4,0
63316,54.70728131091521,19,15236,28,5733.731707558203,in_store,10.763497577927321,grocery,atm,0,0,1,0
63317,59.131423950265955,0,15726,51,4127.713214092857,in_store,13.819000561405744,online_retail,desktop,0,0,0,0
63318,160.38517662078976,17,6109,23,1649.4770597837535,online,41.58780647914364,grocery,mobile,0,0,2,0
63319,228.50840703226746,9,12535,44,3289.793150146455,online,1.4383291241669105,travel,desktop,0,0,3,0
63320,259.03417904173267,22,19881,52,7504.655045068103,in_store,1.582798032275976,entertainment,desktop,0,0,1,0
63321,71.21550488617353,11,10107,76,4880.591102969712,in_store,4.755325149284691,fuel,desktop,0,0,0,0
63322,104.36922802709276,9,19293,43,5170.68070780675,online,28.091408088208105,travel,mobile,0,0,1,0
63323,43.47592433676137,22,12919,53,838.1301466190139,online,12.394044434592056,travel,desktop,0,0,4,0
63324,231.3496556007572,10,4063,57,6627.405544048818,online,8.341436216032205,online_retail,mobile,0,0,2,0
63325,28.96849066265211,14,18728,44,5126.918272422062,online,22.83569348909724,grocery,mobile,0,0,2,0
63326,117.51498336848707,16,13590,50,7793.585090866684,atm,17.021751307741482,online_retail,desktop,0,0,3,0
63327,258.46929286935176,19,1648,24,5543.255820368716,online,2.57154358521149,online_retail,mobile,0,0,3,0
63328,104.67403839572805,18,828,33,5125.212456544622,in_store,4.397450674252145,fuel,mobile,0,0,5,0
63329,129.02461622049458,1,8213,52,5838.093212431623,in_store,4.727110463642924,grocery,mobile,0,0,1,0
63330,64.88810066280914,23,15267,21,5948.727640636607,in_store,13.208728548327365,fuel,mobile,0,0,1,0
63331,9.730873062310327,19,7384,33,247.21033430053984,in_store,22.651402675887955,entertainment,desktop,0,1,2,0
63332,40.11199363991176,17,5547,74,3309.6869645117085,online,31.61204282719496,fuel,desktop,0,0,1,0
63333,94.93827439688889,15,18669,43,5069.444819453227,online,9.76490963312175,entertainment,mobile,0,0,0,0
63334,39.374992982455936,23,19128,29,10827.963856519167,online,17.568920286818823,grocery,atm,0,0,3,0
63335,161.13664937371166,12,9277,55,11114.70169765113,online,24.95003859310155,grocery,mobile,0,0,1,0
63336,15.536188061292524,18,12552,28,7573.076411650528,online,39.58171677075847,travel,atm,0,0,1,0
63337,8.802263742744472,22,8017,28,4738.538506839235,online,17.342392999014326,fuel,mobile,0,0,2,0
63338,207.27531353247673,5,16671,48,0.0,online,3.9991350463954505,fuel,mobile,0,0,1,0
63339,61.93159607594419,17,4592,68,4817.933913307804,online,42.27214451360218,online_retail,mobile,0,1,2,0
63340,136.40870237188585,20,7616,34,4109.0064109193245,in_store,11.886442405117029,grocery,mobile,0,0,1,0
63341,48.17109421515221,13,19381,29,5939.821730604664,atm,19.234780129210655,travel,atm,0,0,2,0
63342,177.27262858261506,18,3956,77,1831.081876006077,in_store,4.375233868221599,grocery,mobile,1,0,4,0
63343,458.93187377977836,6,8952,79,157.02141772143486,online,9.16641632851944,fuel,mobile,0,0,2,0
63344,499.7142913287993,7,10883,26,6009.528255351104,online,25.550489999084284,online_retail,mobile,0,0,1,0
63345,41.36546817671826,18,11574,20,4962.183367264303,atm,13.9454108520834,grocery,mobile,0,0,0,0
63346,54.25499247424704,4,14153,75,657.1070824410949,online,7.015879145431968,entertainment,desktop,0,0,3,0
63347,110.4065089484189,9,3579,68,4522.928740310561,in_store,25.345315492592405,online_retail,mobile,0,0,3,0
63348,849.884102360609,9,10529,71,31.126490803266684,online,15.78610931863366,entertainment,mobile,0,0,1,0
63349,22.569691516813318,16,15979,57,8352.533400101838,online,22.544295161130975,grocery,mobile,0,0,3,0
63350,22.761641699521682,19,873,41,6835.689095251937,online,38.77446432875529,fuel,desktop,0,0,2,0
63351,255.37551726370353,18,4081,42,5639.507784150722,online,4.261481184643817,entertainment,mobile,0,0,1,0
63352,40.49099301103896,23,17784,65,4495.297797940408,in_store,31.48427548718876,travel,mobile,0,0,1,0
63353,198.53955333348677,9,7952,33,4044.6585281034404,online,41.85252947278,travel,mobile,0,0,2,0
63354,44.61115399649379,17,14165,55,0.0,online,53.13234870964082,online_retail,mobile,0,1,3,0
63355,137.37832489092077,8,6695,62,4394.612462014862,in_store,18.744289131746935,entertainment,desktop,0,1,0,0
63356,48.81438944867052,22,4075,25,4759.72221135184,online,18.815282776784073,fuel,mobile,0,0,4,0
63357,26.960606897857733,23,1251,61,2446.442254347313,online,6.290577586960923,fuel,desktop,0,0,2,0
63358,107.29345362670192,4,11189,31,4890.77796446356,in_store,22.997816112866598,entertainment,mobile,0,0,1,0
63359,21.00919145854303,21,15156,56,3941.6339076075765,online,11.31824912319985,entertainment,mobile,0,0,2,0
63360,155.64275678595598,14,3723,32,6593.834107749201,online,3.161480815662591,grocery,desktop,0,0,3,0
63361,67.95652060125235,18,15281,52,3619.9698894343164,in_store,8.859250808905305,online_retail,mobile,0,0,3,0
63362,17.580264967712875,19,5764,66,931.044738121909,in_store,9.485574221773604,entertainment,desktop,0,0,3,0
63363,129.01422104448048,13,14247,41,8675.619484586641,online,12.690734475485337,entertainment,mobile,0,0,1,0
63364,125.7945124200711,16,17760,61,2347.5226187374883,online,14.677588165280422,fuel,mobile,0,0,1,0
63365,5.351506536869398,7,3999,65,3407.41752792367,in_store,32.3962790613805,online_retail,mobile,0,0,1,0
63366,84.68277431395268,23,17308,77,6199.445842834595,in_store,3.083976250840973,travel,mobile,0,0,1,0
63367,91.09250566170947,23,13240,53,9386.170230092508,online,21.609837837638374,fuel,mobile,0,0,3,0
63368,100.60578696504581,23,6576,50,1905.8831582779728,in_store,25.36419408781695,fuel,mobile,0,0,2,0
63369,10.15008174808854,17,2764,71,5422.17951529449,atm,7.656384690950942,entertainment,mobile,0,1,2,0
63370,137.61308180197167,22,2454,48,0.0,in_store,22.185432799144042,travel,mobile,0,0,3,0
63371,166.60594658664425,11,5838,33,6042.019461012736,atm,4.4822008911636235,grocery,mobile,0,0,3,0
63372,29.207098951590442,6,3343,64,1747.1014705477735,in_store,23.17765424127761,online_retail,mobile,0,0,4,0
63373,16.794142591102638,6,13287,31,889.6441019443282,in_store,4.497069627651347,grocery,mobile,0,0,2,0
63374,27.791372804634356,18,19933,29,5590.10278769797,in_store,17.819418474251208,grocery,mobile,0,0,6,0
63375,105.0605070616443,23,18597,18,5024.661467678985,online,7.378311230892792,travel,desktop,0,0,4,0
63376,20.381383296591533,10,17000,39,7215.2394119929,in_store,12.001238764090159,travel,mobile,0,0,4,0
63377,17.73721872053224,16,15905,30,7245.56032093641,online,38.21046989745825,entertainment,mobile,0,0,0,0
63378,1118.0764103843337,20,9440,44,5893.903882957823,online,6.904866061817034,travel,desktop,0,0,2,0
63379,89.44534195696139,9,11929,72,4789.06321753282,online,9.554298112927942,travel,atm,0,0,2,0
63380,61.96508786153143,16,10291,71,1968.8837605458666,in_store,8.367594688079603,entertainment,desktop,0,0,1,0
63381,40.263156921271175,5,14861,57,5551.11502404465,online,23.94092938413101,grocery,mobile,0,0,3,0
63382,54.17813667259573,18,4144,18,7058.8239721929185,online,4.444607820025389,entertainment,mobile,0,0,1,0
63383,782.2960994248781,15,13450,40,5451.607074682738,in_store,31.68940063807924,online_retail,desktop,0,0,2,0
63384,239.7292451945693,3,3320,23,6064.343336264662,online,35.792449874885236,online_retail,mobile,0,0,1,0
63385,1578.2578927269913,19,1509,33,0.0,atm,22.42308831513475,online_retail,atm,0,0,1,0
63386,144.0741100216192,16,14138,59,3762.0083320389062,in_store,17.226883543337674,travel,desktop,0,1,2,0
63387,28.574186228247047,20,4994,31,863.2668626060811,in_store,11.332175839258799,fuel,desktop,0,0,1,0
63388,124.63660959525696,16,2284,68,3683.7634506067775,online,18.093842296262316,grocery,mobile,0,0,0,0
63389,173.8765562131584,16,17090,53,6196.673104948195,online,4.005754924860803,online_retail,mobile,0,0,4,0
63390,188.04763887374716,8,14888,40,2655.2344779822233,online,8.504233199029299,travel,mobile,0,0,4,0
63391,52.95312038833039,9,11141,70,5500.714564914553,online,14.172697823105342,fuel,desktop,0,0,0,0
63392,784.1898203353384,21,850,25,3353.12738662219,online,12.343685936788097,fuel,desktop,1,0,0,0
63393,19.619342646605823,17,16610,59,2566.0252677087465,online,38.88845215120597,online_retail,mobile,0,1,1,0
63394,135.27925906506357,9,19732,21,5076.37010951142,atm,12.969592720459373,entertainment,mobile,0,0,1,0
63395,63.37858352031158,17,406,46,0.0,online,18.735760409114313,online_retail,desktop,0,0,3,0
63396,35.4335717129803,21,8633,74,2843.4183244835867,in_store,11.010050022975921,online_retail,atm,0,1,0,0
63397,121.0891096914213,2,19091,39,8483.19667911817,online,6.961353686771529,entertainment,mobile,0,0,0,0
63398,406.6257722509478,13,11792,51,5054.473113348223,atm,21.840829503740494,travel,desktop,0,0,2,0
63399,146.17066640689742,20,11148,21,2679.51796627238,in_store,15.133578889588172,travel,mobile,0,0,3,0
63400,124.92466493130242,15,1310,40,9438.507149901754,in_store,0.7264705987401732,grocery,mobile,0,0,1,0
63401,7.976133721521886,11,2974,22,9652.603719261897,in_store,13.646493648816389,travel,mobile,0,0,1,0
63402,271.9027035590934,23,18006,54,8604.567822638892,online,6.008720774240702,entertainment,mobile,0,0,1,0
63403,55.297827252338536,10,13752,73,2077.28946131867,online,19.698559966211448,fuel,mobile,0,0,2,0
63404,170.8884411513202,15,13321,23,2323.034744096693,in_store,11.312951050667028,fuel,desktop,0,0,2,0
63405,271.57146687392066,23,4341,34,0.0,online,10.647486024052094,travel,mobile,0,0,3,0
63406,113.46058623452498,13,13871,32,7271.174083606651,in_store,8.853867031154074,travel,atm,0,0,4,0
63407,8.154761562495565,21,17147,36,3014.6580274549037,in_store,0.45511107779557913,entertainment,mobile,1,0,2,0
63408,492.66438606227166,12,16699,34,8803.484209618582,online,48.69162317759902,grocery,desktop,1,0,0,0
63409,785.4472656855432,7,18759,48,2208.9278472341202,online,18.104316446879025,grocery,mobile,0,0,2,0
63410,238.8242577211436,10,3583,80,5888.547154072508,online,15.671333500162756,grocery,mobile,0,0,1,0
63411,37.64646956434637,10,12615,78,2438.2928303051326,atm,18.569531076201795,entertainment,mobile,0,0,6,0
63412,393.78055720562674,22,11394,78,9764.331774013568,in_store,26.40174018653481,travel,atm,0,0,0,0
63413,64.16940526512451,17,12370,71,4687.1030867187565,online,9.13325936162122,fuel,desktop,0,0,3,0
63414,83.06580821077559,15,15909,24,6441.63963943681,in_store,3.0725344211703898,entertainment,desktop,0,0,6,0
63415,378.80685853008123,5,6663,35,5231.241473506394,in_store,24.974086636281484,grocery,mobile,0,0,2,0
63416,195.78053970834662,9,4355,19,4161.249840260937,in_store,30.3966496452544,online_retail,mobile,0,0,4,0
63417,5.346630535090048,9,19047,34,1437.2893005665362,in_store,0.7038329920220809,travel,desktop,0,0,4,0
63418,115.51783567143552,12,112,78,7463.586578133898,in_store,35.7565521209876,travel,mobile,0,0,3,0
63419,373.3112859577359,14,16693,62,9614.214360403987,online,0.08049823059467665,grocery,mobile,0,0,2,0
63420,17.526152613060372,7,979,43,5058.177013483268,online,2.735105289690508,travel,mobile,0,0,1,0
63421,290.899112152856,16,17790,60,6210.718489536249,online,0.1617592034374754,online_retail,mobile,0,1,0,0
63422,12.137391357360151,10,16686,29,6375.3485624404375,online,5.512935424050243,fuel,mobile,0,1,2,0
63423,69.56404589340758,16,15795,74,343.0861276124466,online,29.497049597524608,travel,desktop,0,0,3,0
63424,172.3828217713426,16,2921,40,4131.007366981319,in_store,8.361838172687417,online_retail,mobile,0,0,3,0
