unique_id,ds,deposits,withdrawals,net_cash_flow,interest_rate,economic_indicator,holiday_flag,day_of_week,month,temperature,marketing_campaign
Branch_5,2022-03-15,12291,9718,2573,0.0058,3.29,0,1,3,38.8,1
Branch_5,2022-03-16,12891,8961,3930,0.0198,3.49,0,2,3,35.7,0
Branch_5,2022-03-17,16336,13616,2720,0.057,3.04,0,3,3,22.6,0
Branch_5,2022-03-18,16148,13140,3008,0.0571,2.47,0,4,3,26.9,0
Branch_5,2022-03-19,14861,9840,5021,0.0431,3.38,0,5,3,27.1,0
Branch_5,2022-03-20,13011,11124,1887,0.0268,2.92,0,6,3,28.0,1
Branch_5,2022-03-21,11570,8550,3020,0.0233,2.45,0,0,3,32.4,0
Branch_5,2022-03-22,12049,11066,983,0.0041,2.62,0,1,3,35.8,0
Branch_5,2022-03-23,14187,14124,63,0.0458,1.86,0,2,3,33.1,0
Branch_5,2022-03-24,16147,14372,1775,0.0325,3.82,0,3,3,26.3,0
Branch_5,2022-03-25,15840,11838,4002,0.0381,3.37,0,4,3,32.2,0
Branch_5,2022-03-26,15171,13494,1677,0.0474,3.34,0,5,3,38.1,1
Branch_5,2022-03-27,13455,8924,4531,0.0331,2.75,1,6,3,26.5,1
Branch_5,2022-03-28,12840,11667,1173,0.0225,2.81,0,0,3,33.2,0
Branch_5,2022-03-29,13422,10467,2955,0.0262,3.13,0,1,3,29.1,1
Branch_5,2022-03-30,15550,13260,2290,0.0456,2.84,1,2,3,25.7,0
Branch_5,2022-03-31,15576,13687,1889,0.043,3.35,0,3,3,37.4,0
Branch_5,2022-04-01,16011,14347,1664,0.0437,2.03,0,4,4,28.9,0
Branch_5,2022-04-02,15936,10795,5141,0.0154,3.49,0,5,4,24.6,0
Branch_5,2022-04-03,13060,7540,5520,0.0138,2.44,0,6,4,35.7,0
Branch_5,2022-04-04,13142,11625,1517,0.0188,2.78,0,0,4,30.1,1
Branch_5,2022-04-05,12672,8532,4140,0.0289,2.89,0,1,4,26.9,0
Branch_5,2022-04-06,15533,12332,3201,0.0471,3.1,0,2,4,37.5,0
Branch_5,2022-04-07,15826,13374,2452,0.0417,3.47,0,3,4,30.5,0
Branch_5,2022-04-08,16544,10232,6312,0.0388,3.62,0,4,4,30.3,1
Branch_5,2022-04-09,14440,10693,3747,0.0186,3.13,0,5,4,29.6,0
Branch_5,2022-04-10,13635,11295,2340,0.0076,3.23,0,6,4,29.2,0
Branch_5,2022-04-11,13514,8463,5051,0.0113,3.6,0,0,4,26.6,0
Branch_5,2022-04-12,13903,12016,1887,0.0094,2.85,0,1,4,30.0,0
Branch_5,2022-04-13,14796,11948,2848,0.0124,3.64,0,2,4,29.2,0
Branch_5,2022-04-14,15627,9559,6068,0.0534,2.83,0,3,4,36.2,0
Branch_5,2022-04-15,15283,9930,5353,0.035,3.76,1,4,4,32.8,1
Branch_5,2022-04-16,13582,9427,4155,0.0323,3.07,1,5,4,34.5,0
Branch_5,2022-04-17,14349,10438,3911,0.0298,2.87,1,6,4,27.5,1
Branch_5,2022-04-18,10882,9556,1326,0.0142,2.72,0,0,4,32.9,0
Branch_5,2022-04-19,11035,8019,3016,0.034,3.54,0,1,4,34.4,0
Branch_5,2022-04-20,13774,11995,1779,0.0441,3.37,0,2,4,26.1,0
Branch_5,2022-04-21,14710,9631,5079,0.0448,2.64,0,3,4,26.1,0
Branch_5,2022-04-22,16118,10649,5469,0.0273,3.48,0,4,4,26.8,1
Branch_5,2022-04-23,14391,10328,4063,0.0178,2.97,0,5,4,34.8,1
Branch_5,2022-04-24,14372,8622,5750,0.0241,2.45,0,6,4,26.5,0
Branch_5,2022-04-25,10242,6645,3597,0.0174,3.22,0,0,4,29.6,0
Branch_5,2022-04-26,11805,9576,2229,0.015,3.12,0,1,4,36.6,0
Branch_5,2022-04-27,14822,12097,2725,0.0199,3.11,0,2,4,32.9,0
Branch_5,2022-04-28,13965,8394,5571,0.0308,3.25,0,3,4,29.4,0
Branch_5,2022-04-29,14557,10221,4336,0.0225,2.25,0,4,4,25.4,1
Branch_5,2022-04-30,13106,11203,1903,0.0276,2.74,0,5,4,32.2,0
Branch_5,2022-05-01,13432,8228,5204,0.0365,3.53,0,6,5,23.1,0
Branch_5,2022-05-02,11483,8232,3251,0.0185,3.19,0,0,5,25.9,0
Branch_5,2022-05-03,12652,10361,2291,0.0383,3.38,0,1,5,34.0,0
Branch_5,2022-05-04,13969,10896,3073,0.0395,2.72,0,2,5,34.0,0
Branch_5,2022-05-05,17109,14555,2554,0.0528,2.63,0,3,5,32.3,0
Branch_5,2022-05-06,16438,12837,3601,0.0488,1.52,0,4,5,35.9,1
Branch_5,2022-05-07,13317,12628,689,0.0529,2.2,0,5,5,28.9,1
Branch_5,2022-05-08,12755,8591,4164,0.017,3.06,0,6,5,21.5,0
Branch_5,2022-05-09,11382,9689,1693,0.0349,3.35,0,0,5,29.1,0
Branch_5,2022-05-10,13240,12447,793,0.0128,2.86,0,1,5,34.1,0
Branch_5,2022-05-11,13514,11310,2204,0.026,3.39,1,2,5,31.0,0
Branch_5,2022-05-12,14669,10031,4638,0.0421,3.19,0,3,5,30.7,0
Branch_5,2022-05-13,16622,13258,3364,0.0404,2.8,0,4,5,19.8,0
Branch_5,2022-05-14,13517,7675,5842,0.0327,2.58,0,5,5,28.0,0
Branch_5,2022-05-15,14467,10677,3790,0.0066,2.19,0,6,5,16.3,0
Branch_5,2022-05-16,9951,6515,3436,0.038,2.99,0,0,5,28.2,0
Branch_5,2022-05-17,13194,10506,2688,0.0321,3.04,0,1,5,19.0,0
Branch_5,2022-05-18,13193,11379,1814,0.0107,3.24,1,2,5,25.2,0
Branch_5,2022-05-19,14879,11721,3158,0.0482,2.6,1,3,5,29.1,0
Branch_5,2022-05-20,17088,15068,2020,0.0445,1.58,1,4,5,24.8,0
Branch_5,2022-05-21,14801,12168,2633,0.0329,2.29,0,5,5,27.9,0
Branch_5,2022-05-22,12862,9522,3340,0.0354,2.53,0,6,5,14.3,0
Branch_5,2022-05-23,10771,6511,4260,0.0036,2.83,0,0,5,18.7,0
Branch_5,2022-05-24,11012,9634,1378,0.022,2.93,0,1,5,24.7,0
Branch_5,2022-05-25,12040,7443,4597,0.0184,3.16,1,2,5,28.6,0
Branch_5,2022-05-26,14923,11695,3228,0.0539,3.48,0,3,5,24.8,0
Branch_5,2022-05-27,15100,12694,2406,0.0267,2.85,0,4,5,22.0,1
Branch_5,2022-05-28,14214,11877,2337,0.0324,2.36,0,5,5,21.9,0
Branch_5,2022-05-29,13925,9665,4260,0.0353,2.37,0,6,5,27.7,0
Branch_5,2022-05-30,12315,8159,4156,0.0264,3.19,0,0,5,22.4,0
Branch_5,2022-05-31,11574,10200,1374,0.0101,3.11,0,1,5,16.1,0
Branch_5,2022-06-01,10778,6543,4235,0.012,3.12,0,2,6,30.4,0
Branch_5,2022-06-02,13953,10402,3551,0.0424,2.71,1,3,6,30.8,0
Branch_5,2022-06-03,14730,8125,6605,0.0314,2.99,0,4,6,23.3,0
Branch_5,2022-06-04,16060,10192,5868,0.0282,2.58,0,5,6,25.7,0
Branch_5,2022-06-05,11082,6620,4462,0.0359,2.14,0,6,6,27.1,0
Branch_5,2022-06-06,12076,9727,2349,0.0168,2.19,0,0,6,30.1,0
Branch_5,2022-06-07,10688,9340,1348,0.0087,2.04,1,1,6,21.3,0
Branch_5,2022-06-08,12565,10207,2358,0.0238,3.54,0,2,6,30.6,0
Branch_5,2022-06-09,14770,9434,5336,0.0494,2.67,1,3,6,25.0,0
Branch_5,2022-06-10,14769,11222,3547,0.0535,2.74,1,4,6,23.0,1
Branch_5,2022-06-11,12892,9984,2908,0.0262,2.05,0,5,6,14.1,1
Branch_5,2022-06-12,11709,10674,1035,0.0279,3.19,0,6,6,19.7,0
Branch_5,2022-06-13,10422,6968,3454,0.0331,3.08,0,0,6,20.8,0
Branch_5,2022-06-14,12223,9311,2912,0.0161,3.22,0,1,6,23.3,0
Branch_5,2022-06-15,12685,10589,2096,0.0425,2.65,0,2,6,20.1,0
Branch_5,2022-06-16,15732,14330,1402,0.0234,3.51,0,3,6,28.7,0
Branch_5,2022-06-17,13802,10086,3716,0.0245,2.94,0,4,6,22.0,1
Branch_5,2022-06-18,12203,9131,3072,0.0477,3.19,0,5,6,17.1,0
Branch_5,2022-06-19,11494,7473,4021,0.0296,2.92,0,6,6,27.4,1
Branch_5,2022-06-20,10718,9674,1044,0.0347,3.79,0,0,6,25.4,0
Branch_5,2022-06-21,11979,8541,3438,0.017,3.95,0,1,6,14.3,1
Branch_5,2022-06-22,10755,6930,3825,0.0487,3.32,0,2,6,17.1,0
Branch_5,2022-06-23,13044,11313,1731,0.0503,1.81,0,3,6,21.1,1
Branch_5,2022-06-24,14698,12314,2384,0.031,2.57,0,4,6,27.8,0
Branch_5,2022-06-25,13905,9796,4109,0.0153,3.8,0,5,6,17.9,0
Branch_5,2022-06-26,10522,9395,1127,0.043,2.03,0,6,6,17.0,0
Branch_5,2022-06-27,9347,8293,1054,0.0022,3.91,1,0,6,20.6,1
Branch_5,2022-06-28,10517,8494,2023,0.0211,2.73,0,1,6,22.0,0
Branch_5,2022-06-29,10638,7432,3206,0.0429,2.76,0,2,6,35.3,0
Branch_5,2022-06-30,14035,11738,2297,0.0465,2.61,0,3,6,15.6,0
Branch_5,2022-07-01,13897,9973,3924,0.0494,3.95,0,4,7,15.7,0
Branch_5,2022-07-02,13426,11260,2166,0.0178,2.66,1,5,7,17.9,0
Branch_5,2022-07-03,10760,9393,1367,0.0435,3.19,0,6,7,17.3,0
Branch_5,2022-07-04,10649,8159,2490,0.0067,3.13,1,0,7,24.0,0
Branch_5,2022-07-05,9014,7180,1834,0.0338,2.76,0,1,7,13.8,1
Branch_5,2022-07-06,9778,6175,3603,0.0483,2.22,0,2,7,21.5,0
Branch_5,2022-07-07,13229,10190,3039,0.0492,3.87,0,3,7,23.5,1
Branch_5,2022-07-08,14198,9063,5135,0.0546,2.89,0,4,7,8.0,0
Branch_5,2022-07-09,13055,11441,1614,0.0216,2.89,0,5,7,23.4,0
Branch_5,2022-07-10,12583,10379,2204,0.0149,2.98,0,6,7,27.2,1
Branch_5,2022-07-11,8856,7446,1410,0.0077,2.1,0,0,7,21.9,1
Branch_5,2022-07-12,10293,6376,3917,0.0298,2.82,0,1,7,14.9,1
Branch_5,2022-07-13,11032,7443,3589,0.0459,3.0,0,2,7,12.5,1
Branch_5,2022-07-14,13760,8581,5179,0.0494,3.11,1,3,7,29.0,1
Branch_5,2022-07-15,10952,7869,3083,0.0285,2.59,0,4,7,14.5,1
Branch_5,2022-07-16,10777,7061,3716,0.0388,3.08,0,5,7,11.5,0
Branch_5,2022-07-17,10968,8744,2224,0.0104,3.19,0,6,7,18.6,0
Branch_5,2022-07-18,9079,6341,2738,0.0103,3.26,0,0,7,22.5,1
Branch_5,2022-07-19,8901,5965,2936,0.0194,2.83,0,1,7,14.6,0
Branch_5,2022-07-20,11087,9092,1995,0.0352,2.56,0,2,7,15.8,0
Branch_5,2022-07-21,11673,8339,3334,0.0251,3.28,0,3,7,19.0,0
Branch_5,2022-07-22,11511,8431,3080,0.0344,1.83,0,4,7,11.6,0
Branch_5,2022-07-23,11799,6812,4987,0.0216,3.29,0,5,7,16.0,0
Branch_5,2022-07-24,9552,6841,2711,0.028,2.95,0,6,7,11.6,0
Branch_5,2022-07-25,8554,7671,883,0.0344,2.27,0,0,7,15.1,0
Branch_5,2022-07-26,7932,5638,2294,0.0409,2.92,0,1,7,16.0,0
Branch_5,2022-07-27,10136,8113,2023,0.0444,4.25,0,2,7,17.1,1
Branch_5,2022-07-28,12352,9236,3116,0.0505,2.69,0,3,7,12.8,0
Branch_5,2022-07-29,12845,8823,4022,0.0255,2.96,1,4,7,17.3,0
Branch_5,2022-07-30,11483,9669,1814,0.0197,3.41,0,5,7,15.4,0
Branch_5,2022-07-31,9281,7473,1808,0.0425,3.61,0,6,7,12.0,1
Branch_5,2022-08-01,7069,6276,793,0.0352,3.54,0,0,8,13.7,0
Branch_5,2022-08-02,8097,6123,1974,0.0305,2.92,0,1,8,8.9,0
Branch_5,2022-08-03,9015,7548,1467,0.0246,3.02,0,2,8,17.9,0
Branch_5,2022-08-04,9607,8598,1009,0.0316,2.94,0,3,8,6.6,0
Branch_5,2022-08-05,12137,11069,1068,0.0403,3.22,0,4,8,6.2,0
Branch_5,2022-08-06,12954,8527,4427,0.019,2.4,0,5,8,15.0,1
Branch_5,2022-08-07,8317,7129,1188,0.0164,3.74,0,6,8,18.4,0
Branch_5,2022-08-08,7631,6234,1397,0.003,3.72,0,0,8,17.5,1
Branch_5,2022-08-09,6766,4649,2117,0.0392,2.14,0,1,8,13.3,1
Branch_5,2022-08-10,9074,6055,3019,0.0255,2.0,0,2,8,8.2,0
Branch_5,2022-08-11,10278,7987,2291,0.0488,3.62,0,3,8,8.0,0
Branch_5,2022-08-12,13510,10735,2775,0.0561,2.73,0,4,8,11.0,0
Branch_5,2022-08-13,10572,8801,1771,0.032,3.34,0,5,8,10.2,0
Branch_5,2022-08-14,8923,7643,1280,0.0229,3.46,0,6,8,1.7,0
Branch_5,2022-08-15,7697,5364,2333,0.0227,3.58,0,0,8,13.6,0
Branch_5,2022-08-16,6788,4280,2508,0.0264,2.54,0,1,8,22.3,0
Branch_5,2022-08-17,9142,8544,598,0.0215,2.97,0,2,8,4.6,0
Branch_5,2022-08-18,10268,8907,1361,0.0531,2.99,1,3,8,4.9,0
Branch_5,2022-08-19,10471,7150,3321,0.0386,3.25,0,4,8,18.1,0
Branch_5,2022-08-20,10897,7551,3346,0.0243,3.48,0,5,8,5.9,0
Branch_5,2022-08-21,10283,7244,3039,0.0124,2.58,0,6,8,20.8,0
Branch_5,2022-08-22,8575,5906,2669,0.0355,3.64,0,0,8,7.2,0
Branch_5,2022-08-23,7915,5555,2360,0.0286,2.72,0,1,8,11.1,0
Branch_5,2022-08-24,9078,7226,1852,0.0155,2.76,0,2,8,10.9,0
Branch_5,2022-08-25,10035,7563,2472,0.0333,2.92,0,3,8,11.5,1
Branch_5,2022-08-26,12660,9140,3520,0.044,2.71,0,4,8,4.8,0
Branch_5,2022-08-27,10187,8019,2168,0.0251,2.84,0,5,8,19.5,1
Branch_5,2022-08-28,6331,4183,2148,0.0273,3.5,0,6,8,17.9,0
Branch_5,2022-08-29,6647,4127,2520,0.0379,3.53,0,0,8,15.3,0
Branch_5,2022-08-30,6727,6229,498,0.0353,2.56,1,1,8,12.2,1
Branch_5,2022-08-31,8875,5784,3091,0.0432,1.82,0,2,8,9.6,0
Branch_5,2022-09-01,12361,8754,3607,0.024,2.24,1,3,9,13.7,0
Branch_5,2022-09-02,11186,8485,2701,0.0206,2.9,0,4,9,10.6,0
Branch_5,2022-09-03,10060,6514,3546,0.039,3.3,0,5,9,6.5,0
Branch_5,2022-09-04,7127,6199,928,0.0306,3.44,0,6,9,17.5,1
Branch_5,2022-09-05,6232,5512,720,0.0096,2.28,0,0,9,14.8,0
Branch_5,2022-09-06,8004,7007,997,0.0297,3.43,0,1,9,1.2,0
Branch_5,2022-09-07,9236,6038,3198,0.0258,2.43,1,2,9,9.8,0
Branch_5,2022-09-08,10716,9562,1154,0.0371,3.55,0,3,9,13.2,0
Branch_5,2022-09-09,11109,8117,2992,0.0266,2.88,0,4,9,5.9,0
Branch_5,2022-09-10,9181,5852,3329,0.0412,3.16,0,5,9,16.1,0
Branch_5,2022-09-11,7599,7944,-345,0.0405,2.82,0,6,9,9.2,0
Branch_5,2022-09-12,5580,4179,1401,0.0033,2.87,0,0,9,14.8,0
Branch_5,2022-09-13,6478,4133,2345,0.0031,3.67,0,1,9,15.6,0
Branch_5,2022-09-14,9703,7260,2443,0.043,1.79,0,2,9,13.9,0
Branch_5,2022-09-15,11417,6132,5285,0.0388,2.39,0,3,9,7.2,0
Branch_5,2022-09-16,9800,6590,3210,0.0215,3.64,0,4,9,18.5,1
Branch_5,2022-09-17,8156,5371,2785,0.0342,2.81,0,5,9,6.2,0
Branch_5,2022-09-18,6360,4695,1665,0.0329,1.98,0,6,9,4.1,0
Branch_5,2022-09-19,6751,4745,2006,0.0231,2.88,0,0,9,5.6,0
Branch_5,2022-09-20,6981,5908,1073,0.03,3.91,0,1,9,14.0,0
Branch_5,2022-09-21,6016,5030,986,0.0485,3.08,0,2,9,9.8,0
Branch_5,2022-09-22,11128,7343,3785,0.0268,3.06,0,3,9,10.9,0
Branch_5,2022-09-23,11052,8710,2342,0.0495,2.81,0,4,9,18.4,1
Branch_5,2022-09-24,8668,6180,2488,0.0527,2.55,0,5,9,4.8,0
Branch_5,2022-09-25,7952,6365,1587,0.037,3.07,0,6,9,7.9,0
Branch_5,2022-09-26,6142,3797,2345,0.0385,2.71,0,0,9,19.5,0
Branch_5,2022-09-27,7149,5897,1252,0.0128,3.09,0,1,9,12.5,0
Branch_5,2022-09-28,9394,6603,2791,0.0371,2.34,1,2,9,7.8,0
Branch_5,2022-09-29,10863,9624,1239,0.051,1.93,0,3,9,8.9,0
Branch_5,2022-09-30,10678,8844,1834,0.0283,3.12,0,4,9,3.0,0
Branch_5,2022-10-01,10066,6748,3318,0.0419,3.47,0,5,10,0.9,0
Branch_5,2022-10-02,9813,7317,2496,0.0224,3.4,0,6,10,2.6,0
Branch_5,2022-10-03,7698,6501,1197,0.0149,3.47,0,0,10,10.8,0
Branch_5,2022-10-04,8576,5199,3377,0.026,2.92,0,1,10,12.1,0
Branch_5,2022-10-05,10748,6750,3998,0.0477,2.49,0,2,10,6.6,0
Branch_5,2022-10-06,11788,9888,1900,0.0447,3.69,0,3,10,6.2,0
Branch_5,2022-10-07,11165,9324,1841,0.0554,3.04,0,4,10,20.9,0
Branch_5,2022-10-08,9375,5699,3676,0.027,3.12,0,5,10,9.1,0
Branch_5,2022-10-09,7697,5478,2219,0.0256,4.25,0,6,10,13.9,0
Branch_5,2022-10-10,5819,4855,964,0.0291,3.03,0,0,10,7.9,0
Branch_5,2022-10-11,8992,7397,1595,0.0085,2.06,1,1,10,5.6,0
Branch_5,2022-10-12,9998,6926,3072,0.0411,3.82,0,2,10,12.2,0
Branch_5,2022-10-13,11311,9779,1532,0.0242,3.27,0,3,10,12.3,0
Branch_5,2022-10-14,9256,6679,2577,0.0266,3.36,0,4,10,5.8,1
Branch_5,2022-10-15,9711,8653,1058,0.029,2.67,0,5,10,15.7,0
Branch_5,2022-10-16,7284,5155,2129,0.0071,2.88,0,6,10,6.6,0
Branch_5,2022-10-17,6445,4334,2111,0.0115,3.08,1,0,10,-5.6,0
Branch_5,2022-10-18,8169,5254,2915,0.0142,2.9,0,1,10,12.4,0
Branch_5,2022-10-19,8793,6755,2038,0.0328,4.21,1,2,10,12.3,0
Branch_5,2022-10-20,9884,8381,1503,0.0437,2.3,0,3,10,2.6,0
Branch_5,2022-10-21,10007,8554,1453,0.0366,3.42,0,4,10,4.1,0
Branch_5,2022-10-22,9266,5792,3474,0.0295,2.44,0,5,10,5.7,0
Branch_5,2022-10-23,8835,6475,2360,0.0098,3.19,0,6,10,9.3,0
Branch_5,2022-10-24,7972,7138,834,0.0044,3.13,0,0,10,10.8,0
Branch_5,2022-10-25,8503,6956,1547,0.0061,3.33,0,1,10,11.4,0
Branch_5,2022-10-26,10030,8101,1929,0.0243,2.72,0,2,10,10.0,0
Branch_5,2022-10-27,10138,5890,4248,0.039,3.26,1,3,10,15.8,0
Branch_5,2022-10-28,11217,6681,4536,0.0573,2.12,0,4,10,1.5,1
Branch_5,2022-10-29,10633,7624,3009,0.0294,2.5,0,5,10,6.3,0
Branch_5,2022-10-30,7955,5497,2458,0.0097,3.98,0,6,10,6.7,1
Branch_5,2022-10-31,6916,5414,1502,0.023,3.21,0,0,10,14.5,0
Branch_5,2022-11-01,7691,6974,717,0.0109,3.15,0,1,11,12.9,0
Branch_5,2022-11-02,9385,7251,2134,0.0366,3.6,1,2,11,12.8,0
Branch_5,2022-11-03,12425,9355,3070,0.0514,2.13,1,3,11,18.8,0
Branch_5,2022-11-04,10784,10753,31,0.0297,3.0,0,4,11,10.0,0
Branch_5,2022-11-05,9858,7691,2167,0.0265,2.71,0,5,11,12.4,1
Branch_5,2022-11-06,10209,8467,1742,0.0325,2.62,0,6,11,14.2,0
Branch_5,2022-11-07,9592,7001,2591,0.0003,2.91,0,0,11,5.3,0
Branch_5,2022-11-08,8229,6414,1815,0.0352,2.38,1,1,11,10.0,0
Branch_5,2022-11-09,9619,6883,2736,0.037,2.61,0,2,11,11.3,0
Branch_5,2022-11-10,11391,9065,2326,0.046,3.28,0,3,11,13.6,0
Branch_5,2022-11-11,12421,8247,4174,0.0314,2.66,0,4,11,10.1,0
Branch_5,2022-11-12,9459,7001,2458,0.0188,2.6,0,5,11,14.0,0
Branch_5,2022-11-13,8914,6209,2705,0.0247,2.86,1,6,11,3.1,0
Branch_5,2022-11-14,7474,7531,-57,0.0265,2.71,0,0,11,3.8,0
Branch_5,2022-11-15,7629,5138,2491,0.0089,2.86,0,1,11,14.0,0
Branch_5,2022-11-16,10404,8246,2158,0.0368,3.61,0,2,11,16.4,0
Branch_5,2022-11-17,11791,9916,1875,0.0355,2.99,0,3,11,7.5,0
Branch_5,2022-11-18,13313,9921,3392,0.0589,2.41,0,4,11,20.2,0
Branch_5,2022-11-19,10444,7263,3181,0.0268,2.67,0,5,11,11.2,1
Branch_5,2022-11-20,10090,8830,1260,0.0328,2.89,1,6,11,15.3,0
Branch_5,2022-11-21,8548,6870,1678,0.0126,2.68,0,0,11,15.3,0
Branch_5,2022-11-22,8687,5505,3182,0.0184,2.82,0,1,11,14.6,0
Branch_5,2022-11-23,10982,8151,2831,0.023,2.68,0,2,11,13.8,1
Branch_5,2022-11-24,10692,7371,3321,0.0512,2.49,0,3,11,13.4,0
Branch_5,2022-11-25,11344,7356,3988,0.046,2.38,0,4,11,13.6,0
Branch_5,2022-11-26,11532,8210,3322,0.0514,2.91,0,5,11,10.3,0
Branch_5,2022-11-27,9326,5899,3427,0.0165,3.76,0,6,11,13.6,0
Branch_5,2022-11-28,10091,6314,3777,0.0276,3.04,1,0,11,18.5,0
Branch_5,2022-11-29,7339,4916,2423,0.0192,2.57,0,1,11,23.5,0
Branch_5,2022-11-30,9719,5390,4329,0.0292,2.68,0,2,11,2.0,1
Branch_5,2022-12-01,12280,10179,2101,0.0547,3.21,0,3,12,15.5,0
Branch_5,2022-12-02,11385,9691,1694,0.0443,2.58,0,4,12,16.3,0
Branch_5,2022-12-03,13778,11527,2251,0.0183,3.52,0,5,12,8.9,0
Branch_5,2022-12-04,8243,5150,3093,0.0327,2.59,0,6,12,17.6,0
Branch_5,2022-12-05,8416,6712,1704,0.0335,3.11,1,0,12,15.0,0
Branch_5,2022-12-06,11456,7259,4197,0.0135,3.35,0,1,12,11.5,0
Branch_5,2022-12-07,12517,8835,3682,0.0378,2.63,0,2,12,13.6,0
Branch_5,2022-12-08,12416,10250,2166,0.0375,2.31,0,3,12,11.4,0
Branch_5,2022-12-09,14122,8816,5306,0.0505,3.2,0,4,12,3.6,1
Branch_5,2022-12-10,11946,9242,2704,0.0301,3.99,0,5,12,19.4,0
Branch_5,2022-12-11,10937,8343,2594,0.0348,2.7,0,6,12,16.5,0
Branch_5,2022-12-12,8641,7126,1515,0.0294,3.05,0,0,12,22.8,0
Branch_5,2022-12-13,10702,6150,4552,0.0279,2.86,0,1,12,19.4,1
Branch_5,2022-12-14,11752,8365,3387,0.0256,3.39,1,2,12,19.3,0
Branch_5,2022-12-15,13744,8406,5338,0.0534,3.18,0,3,12,15.9,0
Branch_5,2022-12-16,15677,11493,4184,0.0344,2.79,0,4,12,17.3,0
Branch_5,2022-12-17,12015,6895,5120,0.0475,3.25,0,5,12,8.9,0
Branch_5,2022-12-18,8845,8761,84,0.039,2.29,0,6,12,18.4,0
Branch_5,2022-12-19,10564,9217,1347,0.0163,3.22,0,0,12,24.2,0
Branch_5,2022-12-20,9694,7294,2400,0.024,2.93,1,1,12,16.6,0
Branch_5,2022-12-21,12031,8060,3971,0.0183,3.62,0,2,12,10.7,0
Branch_5,2022-12-22,13186,12101,1085,0.0479,3.12,1,3,12,26.5,0
Branch_5,2022-12-23,13648,12288,1360,0.0542,3.33,0,4,12,26.9,0
Branch_5,2022-12-24,10904,9448,1456,0.054,2.76,0,5,12,9.0,0
Branch_5,2022-12-25,12047,9990,2057,0.0357,3.06,0,6,12,20.6,0
Branch_5,2022-12-26,11010,7200,3810,0.0141,3.27,0,0,12,23.9,0
Branch_5,2022-12-27,9980,7343,2637,0.0203,3.53,0,1,12,20.3,0
Branch_5,2022-12-28,11612,8284,3328,0.0251,3.27,0,2,12,25.1,0
Branch_5,2022-12-29,12857,8369,4488,0.0331,3.83,0,3,12,18.6,1
Branch_5,2022-12-30,13991,9888,4103,0.0359,3.59,1,4,12,20.6,0
Branch_5,2022-12-31,16383,11935,4448,0.0293,3.23,0,5,12,16.6,0
Branch_5,2023-01-01,12007,6911,5096,0.027,3.34,0,6,1,19.1,0
Branch_5,2023-01-02,10076,6771,3305,0.0358,3.63,0,0,1,17.3,0
Branch_5,2023-01-03,11031,8299,2732,0.034,2.5,0,1,1,22.3,0
Branch_5,2023-01-04,11339,8051,3288,0.0183,3.16,0,2,1,12.0,0
Branch_5,2023-01-05,14130,9430,4700,0.0257,2.87,0,3,1,23.6,0
Branch_5,2023-01-06,14854,11510,3344,0.0517,3.19,0,4,1,22.9,0
Branch_5,2023-01-07,14924,10453,4471,0.0408,3.0,0,5,1,29.1,0
Branch_5,2023-01-08,10770,8805,1965,0.0201,3.56,0,6,1,26.2,0
Branch_5,2023-01-09,10634,9064,1570,0.0152,2.91,0,0,1,23.1,0
Branch_5,2023-01-10,12949,9279,3670,0.0343,3.17,0,1,1,17.4,0
Branch_5,2023-01-11,13315,8486,4829,0.0487,2.43,1,2,1,28.9,0
Branch_5,2023-01-12,13701,9060,4641,0.0287,2.92,0,3,1,23.0,1
Branch_5,2023-01-13,15745,12436,3309,0.0294,3.18,0,4,1,20.2,0
Branch_5,2023-01-14,14108,10436,3672,0.0264,2.43,0,5,1,29.5,0
Branch_5,2023-01-15,11776,9789,1987,0.0195,2.22,0,6,1,41.2,0
Branch_5,2023-01-16,10551,8572,1979,0.0154,2.83,0,0,1,26.8,1
Branch_5,2023-01-17,11269,7733,3536,0.0099,3.75,0,1,1,31.6,1
Branch_5,2023-01-18,14582,10461,4121,0.0314,1.91,0,2,1,24.9,1
Branch_5,2023-01-19,15131,12653,2478,0.0273,4.41,0,3,1,20.3,0
Branch_5,2023-01-20,16582,11504,5078,0.0238,3.27,1,4,1,20.4,0
Branch_5,2023-01-21,13275,8988,4287,0.0483,3.17,0,5,1,24.8,0
Branch_5,2023-01-22,12410,8823,3587,0.0318,3.44,0,6,1,19.5,0
Branch_5,2023-01-23,10071,6294,3777,0.0366,2.99,0,0,1,16.6,0
Branch_5,2023-01-24,12697,10117,2580,0.0301,2.32,1,1,1,30.8,0
Branch_5,2023-01-25,14787,10316,4471,0.0252,4.11,0,2,1,23.1,1
Branch_5,2023-01-26,14301,8165,6136,0.0502,3.79,0,3,1,20.9,0
Branch_5,2023-01-27,14520,11634,2886,0.0534,3.4,0,4,1,26.4,0
Branch_5,2023-01-28,12584,11177,1407,0.0452,3.41,0,5,1,16.1,0
Branch_5,2023-01-29,14307,9634,4673,0.0329,3.14,0,6,1,23.3,0
Branch_5,2023-01-30,12428,8598,3830,0.0066,3.24,0,0,1,16.2,0
Branch_5,2023-01-31,13941,12138,1803,0.0213,3.2,0,1,1,32.9,1
Branch_5,2023-02-01,14649,13389,1260,0.0323,3.83,0,2,2,34.6,0
Branch_5,2023-02-02,16762,14707,2055,0.0499,3.43,0,3,2,31.3,0
