customer_id,age,gender,annual_income,account_balance,num_transactions,avg_transaction_amount,credit_score,num_loans,num_cards,has_savings_account,has_investment,loyalty_score,region,preferred_channel
58925,44,Male,23690,15141,29,50.0,646,0,0,0,1,77,East,Branch
58926,34,Female,24192,15736,37,50.0,629,3,1,1,1,74,North,App
58927,24,Male,36594,26719,39,50.0,774,1,2,1,0,69,North,ATM
58928,24,Female,59753,20999,39,50.0,663,0,5,0,0,69,South,Branch
58929,18,Female,30987,7332,27,68.2226472466866,653,1,2,1,0,64,West,App
58930,42,Male,22702,2490,29,179.37138742916562,664,2,1,0,1,76,North,App
58931,43,Male,73036,61487,25,51.385666481469556,646,0,2,1,0,76,South,Online
58932,25,Female,51867,13815,39,50.0,642,1,1,0,0,70,North,Online
58933,35,Female,27550,3843,44,113.12254377302541,719,2,0,0,1,76,West,Online
58934,18,Female,46526,8301,39,60.24991805762559,576,2,5,1,0,66,East,App
58935,47,Female,107728,14389,28,158.16184670417383,763,0,5,0,0,79,North,Branch
58936,33,Male,36326,8249,33,50.0,672,0,1,1,0,73,North,ATM
58937,51,Other,46927,14521,23,199.1075594131507,641,4,5,1,1,80,East,ATM
58938,35,Female,42599,6380,35,50.0,706,1,3,0,1,74,South,Online
58939,25,Male,41682,21044,32,87.12923951881224,694,0,4,1,0,68,East,Online
58940,31,Male,39474,14728,32,159.34712934296766,667,5,1,0,0,71,East,Branch
58941,62,Female,43183,7246,26,50.0,653,2,2,0,0,86,South,Branch
58942,71,Female,30035,7515,29,50.0,760,0,3,0,0,91,North,ATM
58943,18,Female,20000,5588,42,193.16276897454682,640,2,2,0,0,67,South,App
58944,53,Female,20000,9835,27,50.0,644,2,2,0,0,81,West,Online
58945,23,Male,27551,26138,36,50.0,682,1,2,1,0,68,East,App
58946,28,Female,47374,39482,39,50.0,662,1,4,0,1,71,South,ATM
58947,43,Male,42143,13888,36,175.0472051173414,668,0,0,0,0,78,West,App
58948,47,Male,50373,23464,20,50.0,699,0,5,1,0,77,West,Online
58949,29,Male,28606,23395,40,50.0,728,1,1,0,1,72,North,App
58950,49,Male,41742,17212,40,117.60577510600545,624,2,2,0,1,82,West,Branch
58951,57,Female,20496,9865,35,50.0,692,1,1,1,0,85,East,App
58952,50,Male,46588,11119,25,114.19238539440096,674,2,1,0,0,80,East,Online
58953,25,Male,50469,20413,39,50.0,715,0,0,0,1,70,North,Branch
58954,33,Male,32585,32016,33,269.078758249038,700,0,3,0,0,73,North,App
58955,53,Female,35535,13125,25,118.66972227072435,759,3,2,0,1,81,South,App
58956,63,Female,25222,14583,14,50.0,697,2,2,1,0,84,East,Online
58957,20,Female,96172,20953,43,161.6711483259206,697,1,5,0,0,68,South,Online
58958,44,Male,32827,18399,34,110.33345517991638,667,1,4,0,0,78,West,Branch
58959,51,Female,45547,21993,30,50.0,628,1,2,0,0,81,East,Online
58960,19,Male,20000,17357,39,96.46963169164177,585,3,4,0,0,67,West,Online
58961,55,Female,48039,33505,23,50.0,799,2,2,1,0,82,South,App
58962,71,Female,61981,23710,22,50.0,690,1,0,1,1,89,West,App
58963,49,Female,57612,21854,33,50.0,698,3,1,0,0,81,North,Online
58964,48,Female,50687,18857,35,164.8420955158889,707,0,0,1,0,81,South,App
58965,28,Male,40202,20980,33,219.67012905042947,732,1,3,0,1,70,South,App
58966,32,Male,42236,25242,28,123.00647906706077,753,2,2,1,0,71,West,Online
58967,30,Female,38808,14123,38,50.0,658,1,5,0,0,72,North,App
58968,26,Female,62437,12513,40,50.0,699,2,0,0,0,71,South,App
58969,36,Male,35815,11288,40,50.0,739,2,2,1,0,76,East,App
58970,44,Male,24674,23342,36,147.63145296879517,670,1,1,0,0,79,East,Online
58971,27,Male,49748,10990,32,54.1421457173744,686,1,4,0,0,69,South,App
58972,34,Male,68588,60233,35,261.63992942215015,672,1,4,0,0,74,South,Online
58973,44,Male,23903,2670,33,50.0,693,2,3,0,1,78,East,App
58974,18,Male,20000,14975,31,122.16069965048848,607,2,1,1,1,65,East,Branch
58975,54,Female,36653,24994,25,62.885532588722285,629,3,2,0,1,82,West,App
58976,43,Male,42295,37803,26,154.2654328169688,757,4,5,1,1,76,East,Branch
58977,43,Male,38333,18499,20,57.00890583055062,641,2,4,1,0,75,West,App
58978,57,Female,32632,20630,29,157.03735208346396,689,0,5,0,0,84,South,Online
58979,54,Female,20000,14647,28,104.3469568568828,621,4,1,1,0,82,East,Online
58980,49,Male,34695,19597,20,50.0,681,2,0,0,0,78,North,ATM
58981,44,Male,38763,26822,23,50.0,667,1,4,0,0,76,East,Branch
58982,39,Female,23513,8120,27,193.65751335038607,663,1,2,1,0,74,East,Branch
58983,31,Other,35736,22725,37,265.22227455478975,650,2,3,1,1,72,North,Online
58984,25,Female,59649,41404,45,50.0,712,4,5,0,0,71,East,App
58985,45,Male,43546,21259,24,50.0,639,2,4,0,0,77,West,Branch
58986,45,Male,36842,18775,22,54.592820419651,665,2,5,0,0,76,West,Online
58987,42,Other,20000,18948,27,141.90029300502098,716,0,5,0,0,76,East,App
58988,19,Female,20000,18827,29,152.52577206442646,673,1,1,0,0,65,North,Online
58989,18,Female,34083,7012,42,50.0,717,1,3,0,1,67,East,Online
58990,40,Male,81075,66560,19,50.0,653,0,1,0,0,73,East,App
58991,18,Female,35716,14815,43,50.0,675,1,2,1,0,67,South,Branch
58992,44,Female,27210,10030,30,50.0,668,3,2,0,0,78,East,Online
58993,69,Male,28344,20404,18,171.11110979377585,701,0,0,1,0,88,West,App
58994,44,Female,60710,12632,28,50.0,627,1,3,0,0,77,South,ATM
58995,33,Female,73071,15769,38,151.40465041761917,617,1,2,0,0,74,East,Branch
58996,24,Other,63113,35811,42,50.0,703,2,3,1,1,70,West,Online
58997,31,Female,40210,12925,31,50.0,691,2,3,1,1,71,West,Online
58998,39,Male,20167,10472,28,50.0,716,2,1,0,0,75,West,Online
58999,56,Male,57226,54562,30,50.0,649,2,3,1,0,84,South,Online
59000,42,Female,34676,32351,28,50.0,614,0,4,1,0,76,South,App
59001,35,Male,25150,23649,33,50.0,727,1,4,1,0,74,North,Branch
59002,50,Male,22077,15064,23,50.0,677,3,1,0,0,79,North,Branch
59003,62,Female,26170,15952,23,126.87838210452955,678,0,3,1,0,85,East,Online
59004,44,Other,26690,7225,32,50.0,655,1,4,1,0,78,East,ATM
59005,42,Male,56054,44588,29,50.0,751,1,2,0,1,76,West,Online
59006,18,Male,20000,11602,35,181.3965102314766,636,1,4,1,0,66,North,App
59007,19,Female,35773,16891,37,145.69625047145547,702,1,2,1,1,66,South,Online
59008,18,Male,24630,9053,44,154.75870981474242,673,1,3,0,0,67,South,App
59009,37,Male,20000,19592,30,50.0,672,1,3,0,0,74,South,Online
59010,27,Male,26877,17146,44,88.62150063738423,721,0,4,0,0,72,South,ATM
59011,32,Male,20000,8779,32,50.0,666,4,2,1,0,72,East,App
59012,27,Male,35959,22184,33,119.1424744667945,764,1,2,1,0,70,South,Online
59013,28,Other,38486,4330,36,136.6823980704425,686,1,5,1,0,71,North,Online
59014,18,Female,20000,17483,32,264.4442383616503,708,1,3,1,0,65,East,Online
59015,43,Female,47261,29057,28,50.0,708,2,2,0,0,77,West,Branch
59016,50,Male,73193,71500,30,50.0,709,1,3,1,0,81,West,App
59017,41,Female,20000,13901,32,50.0,697,0,5,0,0,76,North,Branch
59018,45,Female,27906,16527,29,73.10373431181424,704,0,2,1,0,78,West,App
59019,46,Male,31318,6724,31,71.26097917384898,649,2,2,0,0,79,South,App
59020,46,Male,26801,14199,26,134.50418987494015,699,3,1,1,1,78,South,App
59021,52,Male,90175,84920,21,82.82007105236303,721,2,5,0,0,80,East,App
59022,57,Male,44173,19613,34,50.0,646,1,1,0,1,85,West,Branch
59023,63,Female,30629,9408,22,50.0,675,0,3,0,0,85,South,Online
59024,18,Male,53979,40046,42,50.0,658,1,3,0,0,67,North,Branch
59025,47,Male,53544,7497,42,50.0,755,0,5,0,0,81,West,Branch
59026,21,Female,40193,27635,49,61.110291598146894,663,2,3,1,1,70,East,Branch
59027,61,Female,83146,38793,20,93.02814452136725,774,0,5,0,0,84,South,Online
59028,40,Female,23226,4058,31,93.75281277815678,661,2,2,1,0,76,West,Online
59029,44,Male,30256,9399,37,50.0,759,5,1,0,0,79,South,Branch
59030,41,Female,35268,12176,33,70.2264965608207,705,1,2,0,0,77,South,Branch
59031,43,Female,57190,49170,31,50.0,695,0,2,0,0,77,North,App
59032,64,Female,36124,6088,25,84.73467079668355,714,2,2,1,1,87,North,App
59033,58,Female,20000,5905,20,50.0,664,0,3,0,1,83,North,App
59034,64,Female,25777,13771,20,50.0,669,0,3,0,0,86,South,App
59035,37,Female,59861,25546,32,50.0,656,1,4,0,0,74,South,App
59036,18,Female,58974,55891,42,50.0,704,1,4,0,0,67,East,Branch
59037,51,Male,20092,16891,29,50.0,711,0,1,0,1,81,North,Branch
59038,23,Male,30442,27013,41,168.93733658072307,741,0,3,0,1,69,West,App
59039,34,Female,27231,4541,34,75.68803946641069,741,2,2,0,0,73,South,Online
59040,39,Female,47827,45329,21,73.4938060220121,725,4,1,1,0,73,North,ATM
59041,40,Female,29424,7332,41,50.0,689,1,4,0,1,78,South,Branch
59042,49,Other,35216,19806,31,69.23973820767985,784,2,1,0,1,80,North,Online
59043,26,Male,52230,33704,28,50.0,730,1,4,0,0,68,West,Branch
59044,49,Male,38364,8083,25,50.0,703,2,3,0,0,79,West,App
59045,37,Male,22517,15446,40,116.37093727919299,715,1,4,0,1,76,North,Branch
59046,79,Male,20000,6625,12,50.0,532,2,2,0,0,91,South,App
59047,18,Male,53475,39697,32,50.0,778,1,4,1,1,65,North,Online
59048,41,Male,48804,9382,23,135.9214227777936,690,1,3,0,0,75,East,App
59049,49,Female,22387,19098,21,50.0,697,4,2,0,0,78,West,App
59050,33,Male,24455,21021,35,50.0,614,0,1,0,0,73,West,Branch
59051,31,Male,75872,8732,30,50.0,665,1,5,1,0,71,North,Online
59052,59,Female,27017,16863,37,50.0,612,1,0,0,1,86,East,Online
59053,52,Male,55479,43794,29,91.90791325857765,629,1,3,0,0,81,South,App
59054,28,Male,24279,7787,35,50.0,739,0,2,0,0,71,North,App
59055,18,Female,20000,17655,42,50.0,634,5,1,0,1,67,West,App
59056,48,Female,36072,18746,36,50.0,631,0,1,0,1,81,North,Online
59057,44,Other,20000,9414,30,50.0,674,1,4,1,0,78,North,ATM
59058,48,Female,33334,4102,27,50.0,645,0,5,0,1,79,South,Branch
59059,38,Male,38488,20271,16,50.0,760,3,4,0,0,72,West,Online
59060,52,Female,26134,25512,33,233.865677526295,642,2,3,0,0,82,East,ATM
59061,64,Female,33152,20463,26,50.0,736,1,0,0,0,87,East,Branch
59062,62,Male,55600,23439,26,50.0,645,3,4,0,0,86,West,ATM
59063,27,Male,52713,6786,42,50.0,664,2,2,0,0,71,East,Online
59064,77,Female,26741,23563,17,113.46095149570435,667,3,2,0,0,91,North,Online
59065,49,Male,20000,2920,27,68.51188637209556,720,3,3,1,1,79,North,App
59066,18,Male,47387,14978,42,50.0,725,1,3,0,0,67,North,Online
59067,46,Female,42314,6504,23,124.69673933786672,689,0,1,0,0,77,East,App
59068,43,Male,97512,74610,28,76.67092307312346,728,1,5,0,0,77,North,Branch
59069,38,Female,20000,10573,31,50.0,647,0,1,1,0,75,North,App
59070,36,Female,43679,15328,33,50.0,628,2,1,1,1,74,South,Online
59071,50,Male,20000,3279,30,50.0,635,3,5,0,0,81,South,App
59072,50,Female,55939,21406,29,50.0,674,1,2,0,0,80,West,App
59073,31,Male,34201,22501,39,50.0,612,0,3,0,0,73,South,App
59074,31,Female,39005,15979,40,50.0,798,0,3,0,1,73,West,Branch
59075,31,Female,84409,63547,37,112.47381279644236,730,4,4,0,0,72,East,ATM
59076,37,Other,31930,10047,35,50.0,709,1,3,0,1,75,West,Online
59077,53,Female,29312,17328,33,50.0,616,3,1,1,0,83,South,App
59078,58,Female,31022,7058,25,50.0,684,3,3,1,0,84,North,Branch
59079,36,Male,45900,10053,33,50.0,651,2,1,1,0,74,South,Branch
59080,56,Male,29198,14164,17,51.048603020868164,737,0,5,0,0,81,West,Online
59081,46,Male,26810,11243,21,53.82483075341806,694,2,2,0,0,77,West,App
59082,41,Female,33031,32615,24,50.0,639,1,3,1,1,75,South,Online
59083,68,Female,48750,34943,16,50.0,763,1,3,0,0,87,South,App
59084,44,Female,29980,17675,37,50.0,733,1,4,1,0,79,West,Online
59085,37,Male,38946,23671,36,50.0,701,0,3,0,0,75,North,Branch
59086,52,Male,47544,21841,26,170.17380275542808,648,2,2,1,0,81,South,Online
59087,21,Female,43085,9492,29,102.46764889624308,729,2,5,1,1,66,South,Branch
59088,36,Female,37684,27499,38,56.10287121638893,712,0,2,0,0,75,East,App
59089,43,Female,30620,3736,31,101.24455635166221,637,2,3,0,0,77,West,App
59090,50,Female,46714,5537,25,50.0,689,1,4,0,0,80,East,App
59091,43,Female,51912,7495,33,110.83069215997146,685,0,4,0,0,78,West,ATM
59092,20,Female,20895,6053,34,50.0,617,4,4,1,1,66,East,Online
59093,26,Female,53935,34008,39,247.74902465938763,661,0,5,0,0,70,North,Branch
59094,33,Female,30486,26076,33,119.72362590071216,641,3,2,0,0,73,South,Online
59095,43,Female,20000,4922,37,50.0,784,1,4,0,0,78,West,App
59096,20,Male,22465,19217,33,50.0,734,1,4,1,0,66,West,Branch
59097,61,Male,30991,28961,13,50.0,658,1,2,0,1,83,East,Online
59098,44,Male,80994,15343,26,95.82216273062564,782,2,3,0,0,77,South,App
59099,44,Female,25334,17333,36,100.64503663690779,644,0,3,1,1,79,West,App
59100,37,Male,20776,10907,33,50.0,684,1,4,0,0,75,East,Branch
59101,18,Male,46178,19526,45,50.0,776,2,5,0,1,68,North,Branch
59102,41,Male,73545,26095,33,50.0,666,0,2,0,0,77,South,Online
59103,51,Male,77216,18331,32,179.8191230052885,664,3,5,1,0,81,East,Branch
59104,37,Male,32349,18378,32,50.0,771,1,3,0,1,74,North,ATM
59105,56,Female,20000,19298,28,50.0,622,1,0,1,0,83,West,App
59106,39,Male,24918,19656,30,50.0,818,4,1,0,1,75,North,App
59107,50,Female,28729,6808,22,50.0,677,4,3,1,0,79,West,App
59108,38,Female,22840,15216,32,50.0,661,2,4,1,0,75,East,Online
59109,45,Female,44049,29513,34,125.8911209955287,656,0,4,0,1,79,South,App
59110,53,Male,132574,16109,30,189.02441933709204,723,1,5,0,0,82,North,Branch
59111,23,Male,20000,18405,41,123.88390928245413,634,1,2,1,0,69,North,App
59112,49,Female,40631,18752,34,99.92722640407743,572,2,1,1,0,81,East,Online
59113,55,Male,24635,8185,26,50.0,673,0,5,0,0,82,West,App
59114,72,Female,20000,7914,19,50.0,635,1,5,1,0,89,West,App
59115,41,Female,72843,43498,29,50.0,658,1,5,0,0,76,South,App
59116,18,Male,31937,9672,26,50.0,648,2,0,1,0,64,South,App
59117,18,Other,30184,4474,31,50.0,699,0,1,0,0,65,South,App
59118,26,Female,108478,63875,52,324.989055255108,716,1,5,1,0,73,West,Branch
59119,59,Female,26270,21827,24,50.0,676,1,1,0,1,84,North,App
59120,72,Male,58021,10715,25,50.0,638,1,1,1,0,91,North,Branch
59121,33,Male,31803,6760,26,50.0,653,2,5,0,0,71,East,Online
59122,40,Male,35589,14792,31,120.34020998668122,731,1,2,0,0,76,East,ATM
59123,18,Female,32395,30043,44,50.0,743,2,1,1,0,67,South,App
59124,49,Female,61642,27512,26,149.78110782910053,675,0,4,1,0,79,East,Branch
59125,42,Female,64957,26711,31,50.0,754,2,3,0,1,77,West,Online
59126,36,Female,72562,41603,39,50.0,681,0,1,0,0,75,North,Online
59127,25,Female,77111,47942,34,273.61464780497545,677,1,2,0,0,69,North,App
59128,34,Female,109640,66289,26,132.41900261929374,695,2,2,1,0,72,South,ATM
59129,19,Female,28486,8368,34,50.0,636,1,4,0,0,66,North,App
59130,27,Female,37035,15069,35,50.0,620,2,2,0,0,70,South,App
59131,20,Male,44092,32854,28,50.0,707,2,0,0,0,65,West,App
59132,24,Male,62450,17537,44,50.0,694,2,3,1,0,70,North,App
59133,22,Male,20000,12365,39,50.0,703,2,5,0,0,68,South,Online
59134,48,Male,33533,31564,18,50.0,689,1,1,1,0,77,South,App
59135,22,Female,24308,9554,45,195.16461828807985,660,1,1,1,0,70,North,App
59136,39,Male,49580,37298,37,50.0,669,3,3,0,0,76,West,Online
59137,23,Male,25820,6630,35,104.23223902989889,630,1,1,0,0,68,North,Online
59138,24,Male,56550,33573,48,259.16778271908015,682,0,4,0,0,71,North,Branch
59139,23,Male,26012,10634,36,50.0,763,2,1,1,0,68,West,Branch
59140,54,Male,38945,36162,28,50.0,691,2,1,0,0,82,North,Online
59141,37,Male,21040,3730,37,50.0,626,2,0,0,0,75,South,App
59142,28,Male,22650,17482,30,50.0,662,4,1,0,1,70,East,App
59143,24,Female,34477,23721,32,50.0,750,0,2,0,1,68,East,ATM
59144,19,Female,86269,43432,34,208.3335664124535,750,2,4,0,0,66,South,Online
59145,29,Male,66006,13031,28,50.0,698,1,2,1,0,70,North,Online
59146,18,Male,63965,32520,43,50.0,704,0,5,1,0,67,West,App
59147,33,Male,36739,26163,37,84.45200860104559,599,1,4,0,0,73,East,ATM
59148,29,Other,32393,7997,40,50.0,738,3,2,1,0,72,West,ATM
59149,28,Male,62866,54035,51,86.71120807466761,738,1,4,0,0,74,North,Online
59150,58,Female,55207,50614,15,50.0,713,1,0,0,0,82,East,Branch
59151,36,Other,39134,37897,30,191.42943910635688,675,1,5,0,0,74,South,App
59152,37,Female,37399,35991,34,276.0477466508673,700,2,4,0,0,75,North,App
59153,59,Female,91511,20256,21,50.0,754,0,5,0,1,83,West,Online
59154,19,Male,25173,2816,36,50.0,662,0,3,0,0,66,South,Online
59155,32,Male,49618,31226,39,55.12369803692379,737,2,1,1,0,73,North,Branch
59156,18,Female,52405,39835,40,50.0,714,0,3,0,0,67,South,Branch
59157,41,Male,44601,40800,31,92.67955680760835,726,0,1,1,0,76,East,Online
59158,49,Female,24027,19678,24,50.0,640,1,3,0,0,79,South,Branch
59159,18,Other,49162,30728,30,257.76942632359226,723,1,3,0,0,65,South,Online
59160,52,Female,36256,33924,29,50.0,752,2,1,0,0,81,South,Branch
59161,44,Female,38864,28184,28,50.0,738,1,3,0,0,77,South,Online
59162,40,Male,66832,21881,21,50.0,717,0,4,1,1,74,East,ATM
59163,21,Female,41871,31262,33,50.0,687,4,2,0,1,67,South,Branch
59164,51,Male,31760,31050,24,79.1850705755171,696,2,0,1,0,80,East,ATM
59165,65,Female,64638,50728,18,50.0,680,1,5,0,0,86,South,Branch
59166,33,Male,47807,31534,30,114.26501023619235,683,2,0,0,1,72,East,App
59167,35,Male,20000,15308,42,149.93120325997938,727,2,3,1,1,75,West,App
59168,40,Other,50540,28452,32,50.0,748,0,4,0,0,76,West,App
59169,34,Male,24124,22871,27,50.0,727,2,3,0,1,72,North,Online
59170,37,Female,24229,20229,34,50.0,599,1,2,1,1,75,South,Branch
59171,55,Female,21596,11313,24,68.14293588428457,719,1,4,0,0,82,South,Branch
59172,39,Male,62686,51799,21,50.0,642,1,3,1,0,73,North,Online
59173,44,Female,42128,38369,29,50.0,630,2,4,1,0,77,West,Online
59174,70,Male,73675,43371,22,50.0,685,1,5,0,0,89,West,Branch
59175,61,Female,22803,11053,22,122.63981730907999,627,1,0,0,1,84,East,Online
59176,24,Female,42275,24360,41,50.0,679,1,3,0,0,70,East,App
59177,66,Male,35703,31263,24,67.77301129684824,744,1,1,1,0,87,East,Online
59178,60,Male,81826,28270,28,267.0174569730465,731,2,3,0,1,85,West,App
59179,62,Male,22488,10680,23,50.0,582,1,5,1,0,85,North,Branch
59180,30,Female,48105,12659,33,50.0,661,1,5,0,0,71,North,Branch
59181,43,Female,34007,23178,31,79.69319680895022,670,2,2,1,0,77,South,Online
59182,34,Male,51949,44563,31,50.0,692,0,0,1,0,73,West,Online
59183,41,Female,30900,26860,32,50.0,656,1,2,0,1,76,West,App
59184,66,Other,29140,28028,23,85.0487738717398,673,0,2,0,0,87,South,Online
59185,42,Male,25836,2793,35,118.42014631000193,725,0,4,1,0,78,East,App
59186,18,Female,28430,5959,33,182.10044745235598,782,2,0,1,0,65,East,App
59187,34,Male,32634,27623,41,50.0,727,0,2,0,0,75,South,Branch
59188,30,Female,22962,8566,35,50.0,709,4,2,1,0,72,West,Online
59189,66,Female,29659,17111,26,50.0,702,2,5,0,0,88,North,App
59190,27,Female,22034,9104,43,50.0,696,3,5,0,0,72,North,App
59191,33,Male,56334,31583,35,188.74711528269373,661,0,0,1,0,73,South,Online
59192,34,Male,25072,8372,34,50.0,693,1,3,0,0,73,North,Online
59193,63,Female,37566,26087,25,50.0,699,2,2,1,0,86,North,App
59194,54,Female,77894,72358,26,50.0,719,0,1,0,1,82,West,App
59195,48,Male,40069,9061,30,50.0,669,4,3,0,0,80,East,ATM
59196,43,Female,30694,16310,34,50.0,725,1,2,0,1,78,South,App
59197,43,Male,55052,8184,22,85.52294501256475,676,1,2,0,0,75,East,App
59198,41,Female,20000,17772,22,50.0,638,0,3,0,0,74,East,App
59199,70,Female,40403,31394,14,50.0,733,1,3,0,0,87,West,Online
59200,20,Male,20357,10417,37,99.09939455273071,756,1,1,1,0,67,East,Branch
59201,18,Female,20000,9861,32,50.0,770,3,5,1,0,65,North,App
59202,46,Female,46607,7081,26,72.89047932742203,696,1,3,1,0,78,East,Branch
59203,61,Male,83719,42077,32,50.0,637,0,2,0,0,86,North,Branch
59204,42,Female,60003,45466,31,50.0,708,1,3,1,1,77,West,Branch
59205,18,Female,20000,18492,43,50.0,810,1,3,0,1,67,South,Online
59206,51,Male,28837,16111,34,162.9824610141575,557,0,1,0,0,82,West,Branch
59207,24,Female,51120,49530,38,50.0,706,0,2,1,0,69,East,App
59208,20,Female,31013,15997,39,50.0,733,1,1,1,0,67,West,App
59209,25,Male,59721,19057,41,50.0,708,0,3,1,0,70,North,Online
59210,18,Male,77618,72165,31,150.16189351285107,789,1,4,0,0,65,West,App
59211,43,Male,114967,88362,26,346.7154439783647,710,4,5,1,0,76,East,App
59212,30,Male,23817,18499,29,50.0,726,1,2,0,0,70,South,ATM
59213,20,Female,20000,14157,37,50.0,775,2,1,0,0,67,North,App
59214,75,Female,62318,26447,14,203.42307448972392,709,2,4,0,0,90,West,Online
59215,32,Male,20361,5636,38,50.0,699,1,1,0,0,73,South,App
59216,40,Female,45394,29313,25,50.0,690,1,2,0,0,75,South,App
59217,63,Female,48173,41930,18,50.0,597,1,4,1,0,85,North,App
59218,50,Female,20000,5185,29,100.27384556526023,661,0,2,0,0,80,West,Branch
59219,68,Female,59952,25253,13,50.0,728,1,2,0,1,86,West,Online
59220,29,Male,49415,35433,30,50.0,689,1,2,1,0,70,West,Branch
59221,55,Male,20000,18478,20,50.0,599,1,2,1,0,81,West,Online
59222,47,Male,21790,5185,28,230.80810536601092,728,2,3,1,0,79,South,Branch
59223,54,Female,91408,83648,27,204.20060854526145,640,1,5,1,1,82,South,Branch
59224,52,Male,37380,23583,21,61.50084756041121,667,2,5,1,0,80,East,App
59225,28,Male,72707,28466,31,115.63881501031933,696,3,2,0,0,70,East,Online
59226,80,Female,34577,12155,13,50.0,682,1,2,1,1,92,East,Online
59227,18,Female,46930,35550,38,200.38424252212045,654,0,1,1,0,66,West,Online
59228,27,Female,23433,6905,26,50.0,697,2,0,0,1,68,West,ATM
59229,50,Female,24181,14097,26,50.0,758,3,3,1,0,80,South,App
59230,44,Female,20102,4636,31,50.0,642,5,3,0,0,78,West,App
59231,42,Female,45994,44126,37,144.52585104177692,719,2,2,0,0,78,East,Online
59232,50,Male,46657,41648,33,77.52467741135584,615,2,5,0,0,81,West,Branch
59233,27,Female,39073,20825,21,50.0,609,0,5,1,0,67,East,Branch
59234,52,Female,56493,38474,33,50.0,659,3,4,1,0,82,North,ATM
59235,38,Female,64817,10703,30,89.71635127828687,696,2,1,1,0,75,North,App
59236,61,Male,59145,47081,26,50.0,738,2,3,0,0,85,West,App
59237,35,Male,29826,28009,31,129.08204881669263,678,1,2,1,0,73,South,Online
59238,47,Female,62651,9783,38,127.85791024053998,781,1,1,0,0,81,East,Branch
59239,49,Male,53305,8945,40,138.1076491565265,707,0,4,1,1,82,North,App
59240,53,Male,23173,20818,25,50.0,761,1,4,0,0,81,East,Online
59241,40,Female,20751,5012,38,50.0,620,2,3,0,0,77,West,App
59242,35,Male,53006,7673,24,105.33370465123096,725,0,1,0,0,72,North,Branch
59243,28,Female,35374,26441,24,120.15449469559313,649,1,2,0,0,68,East,Online
59244,47,Male,79851,62776,26,50.0,671,0,3,1,0,78,North,Online
59245,18,Female,35455,27458,30,94.9645908536095,698,3,5,1,0,65,East,Branch
59246,44,Female,29984,11730,28,94.12516615870402,618,3,3,1,0,77,South,App
59247,45,Female,75606,26676,30,50.0,717,1,5,1,0,78,South,Online
59248,68,Male,20000,14855,13,50.0,730,1,5,1,1,86,West,Online
59249,30,Male,57193,36608,34,137.55829170139913,733,0,1,1,0,71,East,Online
59250,42,Male,39675,12690,32,189.02634513886125,746,1,2,1,0,77,North,Online
59251,42,Male,20000,3390,39,50.0,721,0,1,1,0,78,North,App
59252,23,Male,27646,8633,30,85.76926166556282,685,2,2,1,1,67,West,Branch
59253,39,Female,23987,5974,40,86.18766667050267,703,1,5,1,0,77,East,Branch
59254,19,Female,45108,13483,48,50.0,775,2,2,0,0,69,West,App
59255,54,Female,40190,21965,22,50.0,689,3,2,0,0,81,North,App
59256,48,Male,20000,19529,27,50.0,674,2,3,1,0,79,South,App
59257,46,Male,47863,26881,34,50.0,654,1,3,0,0,79,South,App
59258,30,Male,47718,30200,27,87.34336995177804,649,1,3,0,1,70,West,App
59259,61,Male,27624,10761,21,50.0,661,1,4,1,0,84,North,ATM
59260,23,Female,31186,27013,38,50.0,717,2,1,0,0,69,South,App
59261,40,Male,56743,49239,25,236.60461718118052,746,1,2,1,0,75,South,App
59262,22,Male,31884,22798,39,50.0,752,2,4,1,0,68,South,Branch
59263,37,Female,20509,11677,26,50.0,642,3,4,1,0,73,South,App
59264,59,Male,39308,12806,30,89.67797547249583,677,2,2,0,0,85,South,Branch
59265,47,Male,43989,32804,25,74.07362446471286,641,1,2,1,0,78,South,Online
59266,26,Male,30113,21070,35,50.0,718,2,3,1,0,70,North,Branch
59267,32,Female,26258,22285,32,50.0,557,1,4,1,0,72,West,Online
59268,34,Female,61476,56576,34,99.16040813796286,707,2,4,0,0,73,West,ATM
59269,27,Female,23726,17066,32,50.0,642,1,4,0,0,69,West,Branch
59270,44,Male,41753,8903,32,50.0,826,2,1,1,0,78,West,App
59271,72,Male,71363,39454,21,50.0,681,0,2,1,0,90,South,App
59272,31,Female,27020,26053,38,50.0,710,2,2,1,1,73,North,Branch
59273,68,Male,20000,16323,20,71.33616235189325,724,0,1,0,1,88,South,Online
59274,39,Female,33141,16799,30,69.22218683055883,713,0,5,0,0,75,South,App
59275,44,Male,27494,16537,28,50.0,747,3,0,1,0,77,North,Online
59276,43,Male,37275,29669,23,50.0,696,3,3,1,1,76,East,Branch
59277,18,Female,49813,6640,35,50.0,653,3,0,0,0,66,West,App
59278,46,Female,22046,3374,35,136.20533226027112,610,3,4,1,0,80,North,App
59279,18,Other,32386,30329,45,133.3369911530952,598,3,4,1,0,68,East,Branch
59280,43,Male,39630,5837,28,50.0,710,2,4,1,0,77,East,App
59281,42,Male,29155,23088,26,50.0,693,1,4,0,0,76,North,Branch
59282,18,Other,63812,36595,36,61.88806862442929,688,0,3,0,0,66,South,Online
59283,40,Male,20000,18366,26,50.0,745,3,2,0,0,75,North,App
59284,35,Female,83683,43290,36,67.06462324505327,651,2,4,0,0,74,North,ATM
