unique_id,ds,interest_rate,economic_indicator,holiday_flag,day_of_week,month,temperature,marketing_campaign
Branch_4,2026-05-17,0.03911562327230114,2.005635785959244,1,6,5,33.758067392445675,0
Branch_4,2026-05-18,0.015584686051215156,2.15010975126521,0,0,5,11.751127121802778,0
Branch_4,2026-05-19,0.038922433794875616,2.490643137400058,0,1,5,14.457629395038108,0
Branch_4,2026-05-20,0.04980271362740568,1.7766165200146518,0,2,5,24.76274976980614,0
Branch_4,2026-05-21,0.03338059167925656,2.549436615520446,0,3,5,26.50069531118412,0
Branch_4,2026-05-22,0.016242862467157067,2.9138868513800467,0,4,5,39.11963326636995,0
Branch_4,2026-05-23,0.04554312084358548,2.1637521663323325,0,5,5,29.327869428246345,0
Branch_4,2026-05-24,0.024652228890732056,2.600042794121464,0,6,5,26.81390550234861,0
Branch_4,2026-05-25,0.030044163946379192,3.8067020767263138,0,0,5,24.100967477628554,0
Branch_4,2026-05-26,0.044966083748400124,2.315194825106131,0,1,5,23.78633880487217,0
Branch_4,2026-05-27,0.029244415639068714,2.9899430861459226,0,2,5,21.952885709432792,0
Branch_4,2026-05-28,0.016081081749171576,2.809271323560637,0,3,5,24.412471863453252,0
Branch_4,2026-05-29,0.04893338426772363,1.8236109750245006,0,4,5,41.95839400356298,0
Branch_4,2026-05-30,0.02432416472583529,3.1202064579718884,0,5,5,24.22447012543881,0
Branch_4,2026-05-31,0.01645170972957153,2.264765039151352,0,6,5,30.036207346187307,0
Branch_4,2026-06-01,0.03399425419530008,3.179299462188514,0,0,6,25.004959556663376,1
Branch_4,2026-06-02,0.04307465787727797,2.6508580880203936,0,1,6,32.70319637849647,0
Branch_4,2026-06-03,0.042240142582141885,2.42561821378913,0,2,6,23.852171250174667,0
Branch_4,2026-06-04,0.024515027660190397,2.6264187526675897,0,3,6,21.84628775634508,0
Branch_4,2026-06-05,0.013910710275474792,2.3662375041687027,0,4,6,21.43842847176068,0
Branch_4,2026-06-06,0.012625654861369214,2.1183406844280386,0,5,6,31.07838679368146,1
Branch_4,2026-06-07,0.02005105052116917,2.020079872448104,0,6,6,25.068593959226202,0
Branch_4,2026-06-08,0.031617831174859,2.2140576534525818,0,0,6,24.768315513232178,0
Branch_4,2026-06-09,0.04251369409417356,2.710444275380264,0,1,6,11.960970366393719,0
Branch_5,2025-10-03,0.015354315028465893,2.9863425066531093,0,4,10,2.6690327258138513,0
Branch_5,2025-10-04,0.012102261915456283,2.265749094189878,0,5,10,5.849539265467198,0
Branch_5,2025-10-05,0.017993804751122604,1.6567248373307484,0,6,10,4.3286676927069765,0
Branch_5,2025-10-06,0.025274331904065122,2.79117603676352,0,0,10,11.383509295210533,0
Branch_5,2025-10-07,0.03733932420789044,2.7936714889644056,0,1,10,3.8873403588931437,1
Branch_5,2025-10-08,0.021760403452329317,2.456520306548335,1,2,10,3.5603275796162723,1
Branch_5,2025-10-09,0.012562930884916779,2.4093740776332275,0,3,10,14.07817862818901,0
Branch_5,2025-10-10,0.01863657031591029,2.7595805514844614,0,4,10,10.964754714708286,1
Branch_5,2025-10-11,0.04275015671275949,2.2763571124259148,1,5,10,7.849053589500855,0
Branch_5,2025-10-12,0.016146300834479314,2.57434262513656,0,6,10,14.057379908737513,0
Branch_5,2025-10-13,0.012021144092975446,2.821164272560906,1,0,10,1.3538078263320372,0
Branch_5,2025-10-14,0.04476135089767725,2.9241150063056667,0,1,10,9.757123463914207,0
Branch_5,2025-10-15,0.022229041543556902,2.5088649502184555,1,2,10,6.772543274478091,0
Branch_5,2025-10-16,0.027049072125009205,2.6373266179684296,0,3,10,12.099329285189704,0
Branch_5,2025-10-17,0.03229869809305362,2.786011696941876,1,4,10,7.466723173842135,0
Branch_5,2025-10-18,0.020429729739220095,3.098206690841526,0,5,10,12.224475921848434,0
Branch_5,2025-10-19,0.014777049266460894,3.1756640903251525,0,6,10,11.164332891365612,0
Branch_5,2025-10-20,0.013002116162201656,2.7593999088404484,0,0,10,9.546506435474276,0
Branch_5,2025-10-21,0.03089255244888042,1.8448220934894954,0,1,10,3.3273199159001017,0
Branch_5,2025-10-22,0.02362046761588138,3.111464410348891,1,2,10,8.701267176469917,0
Branch_5,2025-10-23,0.02747456602414485,2.5033929150426313,0,3,10,0.12938972777245006,1
Branch_5,2025-10-24,0.0417427210705285,2.5714092371806263,0,4,10,8.957082067302174,0
Branch_5,2025-10-25,0.011986175049011734,2.153293359094756,0,5,10,18.1437622737376,0
Branch_5,2025-10-26,0.034247292267894205,2.588315848551316,0,6,10,10.898012805847141,1
Branch_5,2025-10-27,0.022423544430196753,2.432760966323833,0,0,10,7.440607465542198,0
Branch_5,2025-10-28,0.03338612778932686,1.924897318305642,0,1,10,7.883644431661256,0
Branch_5,2025-10-29,0.01306215536991401,3.2386398771079286,0,2,10,10.71791646117323,0
Branch_5,2025-10-30,0.031429155132807744,1.8156737079273213,0,3,10,11.729649695202497,1
Branch_5,2025-10-31,0.02176535432780027,2.9652973864984276,0,4,10,14.670549762870502,0
Branch_5,2025-11-01,0.04458475167105939,1.8880690825470003,0,5,11,17.038555062077414,0
Branch_5,2025-11-02,0.019814156479815038,1.6391991984127805,0,6,11,18.446559466301615,0
Branch_5,2025-11-03,0.012734073639104233,3.163933069559058,1,0,11,4.021105559877806,0
Branch_5,2025-11-04,0.04826579266891713,2.542454540180597,0,1,11,-3.609337605299654,0
Branch_5,2025-11-05,0.01372638749490525,2.226222032018661,1,2,11,9.767245712458942,1
Branch_5,2025-11-06,0.04887540762990881,2.4994384868540322,0,3,11,14.542300883829473,1
Branch_5,2025-11-07,0.023843737721151732,2.487481474090842,0,4,11,11.170626691797898,0
Branch_5,2025-11-08,0.014197586212585272,1.98026764597793,0,5,11,3.8940172624880987,0
Branch_5,2025-11-09,0.047058138757957,2.5755727443721845,1,6,11,19.07914459915397,0
Branch_5,2025-11-10,0.01850563354525823,1.9549884130074828,0,0,11,11.739648997715767,0
Branch_5,2025-11-11,0.03562099424557009,2.1760689505823185,0,1,11,9.25972532921114,0
Branch_5,2025-11-12,0.01889038593542537,2.4812413438359924,0,2,11,16.05758143006166,0
Branch_5,2025-11-13,0.04101614023244903,2.1058666850170686,0,3,11,9.159810679501323,0
Branch_5,2025-11-14,0.041507180945994204,3.364541627475411,0,4,11,9.670219991126775,0
Branch_5,2025-11-15,0.011413276522942063,2.414828823477858,0,5,11,10.453604037597383,1
Branch_5,2025-11-16,0.02633544254016997,1.7996894402421744,0,6,11,8.761113133547758,0
Branch_5,2025-11-17,0.02846601920202782,2.3581014290974376,0,0,11,6.483292091801849,0
Branch_5,2025-11-18,0.025091758482982642,2.8339933030556903,0,1,11,13.070285099130318,1
Branch_5,2025-11-19,0.03879889120191825,2.641130794199836,0,2,11,8.419923225279,0
Branch_5,2025-11-20,0.040974775363364906,2.423145839076295,1,3,11,13.401559033936874,0
Branch_5,2025-11-21,0.013708652192296663,2.3058485764251344,0,4,11,17.046601663537142,0
Branch_5,2025-11-22,0.021179544906442294,3.3373679734325905,0,5,11,21.299147387946814,0
Branch_5,2025-11-23,0.030972362895730198,1.974824766343029,0,6,11,10.556396098746673,0
Branch_5,2025-11-24,0.010148437163440365,2.098405664210988,0,0,11,10.496498130900866,0
Branch_5,2025-11-25,0.02179296511133742,2.5865590654088315,0,1,11,13.03227935637727,0
Branch_5,2025-11-26,0.030470290901978617,2.541189179768346,0,2,11,13.984586250304421,0
Branch_5,2025-11-27,0.03528851860057976,2.6391462212066275,0,3,11,13.031993795150568,0
Branch_5,2025-11-28,0.024862473826664934,1.8198460321992165,0,4,11,8.284216315572902,0
Branch_5,2025-11-29,0.01843900319036289,2.3897062262717923,0,5,11,10.038566878301882,0
Branch_5,2025-11-30,0.03641399729919161,2.447216863669872,0,6,11,21.71410474767521,0
Branch_5,2025-12-01,0.040519679571721395,2.9860486107261925,0,0,12,11.120445652687646,1
Branch_5,2025-12-02,0.020169320080025605,2.9100156832263595,0,1,12,7.160375607057336,0
Branch_5,2025-12-03,0.04996932428577646,2.2894343199797818,0,2,12,21.832661749830773,0
Branch_5,2025-12-04,0.022826678506672384,2.6982841029804994,0,3,12,12.064649376622608,0
Branch_5,2025-12-05,0.038617069514409734,2.418355658323628,0,4,12,17.50357579223681,1
Branch_5,2025-12-06,0.01784210842279037,1.8102582458526322,0,5,12,18.026020155303755,1
Branch_5,2025-12-07,0.04089914021189521,3.227192071851572,0,6,12,15.18471485686995,0
Branch_5,2025-12-08,0.0374383523377713,2.7181316222639595,0,0,12,15.004797943045842,0
Branch_5,2025-12-09,0.03288982788815383,2.539923663968402,0,1,12,19.67971068842135,0
Branch_5,2025-12-10,0.02005402680909924,2.1797386671982837,1,2,12,21.67930233482842,0
Branch_5,2025-12-11,0.033800179698673695,3.0144345506963552,0,3,12,20.168963543235154,0
Branch_5,2025-12-12,0.044744414222427024,2.024052072085465,0,4,12,7.833598281635968,0
Branch_5,2025-12-13,0.028440246151966903,3.6426776311763853,0,5,12,13.237085801320138,1
Branch_5,2025-12-14,0.013001149183671607,2.1004858993460997,0,6,12,25.161764275272198,0
Branch_5,2025-12-15,0.032141227852086514,1.7577079900247894,0,0,12,5.295187452493199,0
Branch_5,2025-12-16,0.01382330041032651,2.4936446356073154,0,1,12,17.10746053707446,0
Branch_5,2025-12-17,0.022860018457490555,1.7060913161098246,0,2,12,9.622839785204649,0
Branch_5,2025-12-18,0.04329227321090471,2.9641491787456165,1,3,12,20.035777262779384,0
Branch_5,2025-12-19,0.023754146985864973,3.499823178517758,0,4,12,17.175761465414897,0
Branch_5,2025-12-20,0.0473737672676166,2.726867119661654,0,5,12,13.85150824039548,1
Branch_5,2025-12-21,0.02717413342210977,2.0131063669166283,0,6,12,13.79575835052763,1
Branch_5,2025-12-22,0.033022290077377475,2.775705019425944,0,0,12,18.916642785067722,0
Branch_5,2025-12-23,0.04579557539619877,2.504298515515415,0,1,12,17.034861357936197,0
Branch_5,2025-12-24,0.02879559319164993,1.6586047255898944,0,2,12,21.840341944671817,0
Branch_5,2025-12-25,0.01934530745025616,2.3834572058814327,0,3,12,21.20424937079563,1
Branch_5,2025-12-26,0.034546408996188854,2.1873425851571855,0,4,12,25.24431825318807,1
Branch_5,2025-12-27,0.02251901323573681,2.0820596383470305,1,5,12,18.16915130223564,0
Branch_5,2025-12-28,0.027323836899820708,2.8741884727676172,0,6,12,15.354955227599882,0
Branch_5,2025-12-29,0.032194924331464356,3.4112463196418283,0,0,12,14.139219700951951,0
Branch_5,2025-12-30,0.01847488840758661,2.094698620879324,0,1,12,28.283134034152155,0
Branch_5,2025-12-31,0.028755795259388647,3.0887319470096073,0,2,12,24.71454742033073,0
Branch_5,2026-01-01,0.030023058866317866,3.2836543789427326,0,3,1,24.30463119616128,0
Branch_5,2026-01-02,0.03135424666397283,1.7248810515849828,0,4,1,28.936580777443794,0
Branch_5,2026-01-03,0.029792300717144764,2.7554051897923673,0,5,1,24.705343028701975,1
Branch_5,2026-01-04,0.04425756999583282,2.020629658762213,0,6,1,24.467151479604073,0
Branch_5,2026-01-05,0.034676823557294026,2.488100411465632,0,0,1,23.154312384128396,0
Branch_5,2026-01-06,0.024285784447084905,2.346355609033419,0,1,1,17.645888952202085,0
Branch_5,2026-01-07,0.017593554225307714,2.401187556994794,0,2,1,18.269514216339083,1
Branch_5,2026-01-08,0.031183665631317796,2.8792032984832523,0,3,1,27.87873262797041,0
Branch_5,2026-01-09,0.0316616360108034,2.6573474610572694,0,4,1,22.701726969875697,1
Branch_5,2026-01-10,0.021019864350784553,2.533337918448971,0,5,1,20.63926236014397,0
Branch_5,2026-01-11,0.01886218860253174,2.614608855188036,0,6,1,26.2939155488949,0
Branch_5,2026-01-12,0.014103699854632699,3.392264900877648,0,0,1,23.672371426824878,0
Branch_5,2026-01-13,0.010846682225945937,2.561819451768448,0,1,1,22.300753453079746,0
Branch_5,2026-01-14,0.042750863848897806,2.9943939941794104,0,2,1,22.421629499329818,0
Branch_5,2026-01-15,0.025509410083346437,1.8178535019645499,0,3,1,21.838851159010453,0
Branch_5,2026-01-16,0.013548264026778023,1.8075472182051302,0,4,1,19.783914071887473,0
Branch_5,2026-01-17,0.03618611252297047,2.10217962915668,0,5,1,17.58016917578999,0
Branch_5,2026-01-18,0.02513674858175533,2.2793568194568743,0,6,1,35.890240396968345,0
Branch_5,2026-01-19,0.04529925279594012,1.5683060957600983,1,0,1,23.72258692568958,0
Branch_5,2026-01-20,0.040982645586084956,2.5601569526061367,0,1,1,13.904481336260105,0
Branch_5,2026-01-21,0.03350879707636715,2.732138330190672,0,2,1,27.93230221200168,1
Branch_5,2026-01-22,0.044134671502438966,2.7612356064933112,0,3,1,18.915764012876185,0
Branch_5,2026-01-23,0.02934402191374331,2.4331134998433055,0,4,1,27.130434249679464,0
Branch_5,2026-01-24,0.01819951331977443,2.5167209713703036,1,5,1,25.30904569583221,0
Branch_5,2026-01-25,0.04870268136399312,2.1138123507214575,0,6,1,35.47572516643609,0
Branch_5,2026-01-26,0.02329745873929507,2.9878800003498966,0,0,1,23.93393382716603,0
Branch_5,2026-01-27,0.015285251695238419,3.282536536107558,0,1,1,25.793798503013985,0
Branch_5,2026-01-28,0.046086595277728196,2.9847285097422467,1,2,1,28.457920142624893,0
Branch_5,2026-01-29,0.011646241459363455,1.7814588937531113,0,3,1,26.74646265849992,1
Branch_5,2026-01-30,0.012999316725142398,2.3336959699489865,0,4,1,26.720060539531698,0
Branch_5,2026-01-31,0.04901881758589396,2.276719929471661,0,5,1,24.814845228103476,1
Branch_5,2026-02-01,0.02568248025068435,1.3182623308540953,0,6,2,22.886457050854666,1
Branch_5,2026-02-02,0.04449605860039587,2.292694101049024,0,0,2,22.130889262583256,0
Branch_5,2026-02-03,0.023728869617285864,3.078235236086099,0,1,2,26.276979599148188,0
Branch_5,2026-02-04,0.03680760181738993,1.8683374643069668,0,2,2,24.90107036515251,0
Branch_5,2026-02-05,0.01219564851202794,2.495315258609343,0,3,2,29.720206637158114,0
Branch_5,2026-02-06,0.010274563120928807,2.5220892517309164,0,4,2,25.42591558424263,0
Branch_5,2026-02-07,0.04002924152629743,3.1774310431238613,0,5,2,26.707875747786,0
Branch_5,2026-02-08,0.02556756347730215,2.4930267905383774,0,6,2,35.79070256724899,0
Branch_5,2026-02-09,0.013983025572995507,2.0642027190678336,1,0,2,22.560167133835076,0
Branch_5,2026-02-10,0.04772677557567188,2.380442012236269,0,1,2,34.08248823879101,0
Branch_5,2026-02-11,0.01564021790222256,1.70684892304725,0,2,2,28.08302694626641,0
Branch_5,2026-02-12,0.0482806817761714,2.280172490018484,0,3,2,24.308324654539366,0
Branch_5,2026-02-13,0.0441879722674941,3.5547549434297934,0,4,2,27.065259069337596,0
Branch_5,2026-02-14,0.043762703783875576,1.8359407857958647,0,5,2,20.483489204011004,0
Branch_5,2026-02-15,0.04823707428729553,2.8126628218370278,0,6,2,24.99134941545712,0
Branch_5,2026-02-16,0.03133990849454468,2.9112217243728233,0,0,2,23.074548991357204,1
Branch_5,2026-02-17,0.01652648743399312,2.5804052320681965,0,1,2,29.989125947826384,1
Branch_5,2026-02-18,0.02970406976362637,1.4896318686956447,0,2,2,20.33087351015081,0
Branch_5,2026-02-19,0.0491775110399826,1.4051672256019498,0,3,2,22.391346938234474,0
Branch_5,2026-02-20,0.03915830525515534,2.5701817279127486,1,4,2,17.914338617794808,0
Branch_5,2026-02-21,0.011986338287470652,2.854198931061673,0,5,2,24.033180201746728,0
Branch_5,2026-02-22,0.04438011484420104,2.645889915102945,0,6,2,36.90141404372035,0
Branch_5,2026-02-23,0.039215402689131575,1.986118717781162,0,0,2,33.55834163584516,0
Branch_5,2026-02-24,0.014995715630894874,2.5415532117641475,0,1,2,32.97277332062894,0
Branch_5,2026-02-25,0.04367957066382243,1.8970979045022922,0,2,2,25.39380922390213,1
Branch_5,2026-02-26,0.04141584742520469,2.6398763440506476,0,3,2,31.95967300080076,0
Branch_5,2026-02-27,0.03211345058034405,2.754310120613058,0,4,2,35.99135658437542,0
Branch_5,2026-02-28,0.04958982374983932,2.5165177243168357,0,5,2,27.571932776730854,0
Branch_5,2026-03-01,0.04204436410884476,2.199730935714989,0,6,3,30.491487749922367,0
Branch_5,2026-03-02,0.016757452499983456,1.5347068494541451,0,0,3,28.631714604110023,0
Branch_5,2026-03-03,0.01729555037179712,2.1147879349084895,1,1,3,28.36294880434349,0
Branch_5,2026-03-04,0.026307741016179925,2.3646442169364965,0,2,3,28.251185845077604,0
Branch_5,2026-03-05,0.01283556908625465,1.6600916687809615,0,3,3,22.79878984756395,0
Branch_5,2026-03-06,0.021083797169458025,3.3349655815900108,0,4,3,24.945763229582603,0
Branch_5,2026-03-07,0.012950953767559024,2.3210958898295333,0,5,3,33.95808538681692,0
Branch_5,2026-03-08,0.016346894102345827,1.945620718958476,0,6,3,26.844604140147265,1
Branch_5,2026-03-09,0.04553269502668845,1.9129269339601793,0,0,3,32.34617574397003,0
Branch_5,2026-03-10,0.016446854583419008,3.0548437171720453,1,1,3,23.09645376831651,0
Branch_5,2026-03-11,0.030746646194843998,2.253053308428592,0,2,3,26.803326630326023,0
Branch_5,2026-03-12,0.04776081452557591,2.5426647362150088,0,3,3,28.867475768952257,0
Branch_5,2026-03-13,0.0310157397722503,3.800439015326701,1,4,3,36.90324519205839,0
Branch_5,2026-03-14,0.030367322490653246,1.466878864569758,0,5,3,31.517169700623267,1
Branch_5,2026-03-15,0.030144145168637688,3.046185043366386,0,6,3,31.87394933668709,0
Branch_5,2026-03-16,0.041363750403958,3.249316535148898,0,0,3,40.58872707869471,0
Branch_5,2026-03-17,0.03050662271572503,1.9890763640489404,0,1,3,30.11396426762449,0
Branch_5,2026-03-18,0.036134396474012724,3.0522101903480943,0,2,3,23.65513618115439,0
Branch_5,2026-03-19,0.041675739221053505,2.319572121501231,0,3,3,27.545807996394764,0
Branch_5,2026-03-20,0.02934615022442252,2.6888406818465773,1,4,3,29.50393456752713,1
Branch_5,2026-03-21,0.03201286139410342,1.5200990580130493,0,5,3,30.711203332362885,0
Branch_5,2026-03-22,0.034234751745438274,2.7798456454712435,0,6,3,30.134380423592674,0
Branch_5,2026-03-23,0.010454937868973514,2.960995846573085,0,0,3,26.0746878707028,0
Branch_5,2026-03-24,0.0391322690928507,2.2316211833635142,0,1,3,29.43610589689776,0
Branch_5,2026-03-25,0.028396460930941312,1.9192097326088748,0,2,3,27.385084003267526,0
Branch_5,2026-03-26,0.03367209909188617,2.075423171215438,0,3,3,31.28147913739648,0
Branch_5,2026-03-27,0.03304636656384517,2.8480610382004152,0,4,3,22.885658039804863,1
Branch_5,2026-03-28,0.03726384108011785,2.6883830077029547,0,5,3,37.53897114704709,0
Branch_5,2026-03-29,0.025586915874266196,2.75630905716225,0,6,3,25.359304144641154,1
Branch_5,2026-03-30,0.015582963338079124,2.634578090977559,0,0,3,25.94277387565443,0
Branch_5,2026-03-31,0.01627636682311564,2.4417274841167385,0,1,3,39.069255431700746,0
Branch_5,2026-04-01,0.032616922066651156,2.564548999567272,0,2,4,33.83936160573895,0
Branch_5,2026-04-02,0.0431850913490077,2.4495317429420678,0,3,4,38.11724772753497,1
Branch_5,2026-04-03,0.020257571464344575,2.4247015794336297,0,4,4,35.8605645454454,1
Branch_5,2026-04-04,0.033877459069276875,1.6756961317067542,0,5,4,32.87120673294845,1
Branch_5,2026-04-05,0.03692751889557303,2.2754776388340368,0,6,4,31.16352977239005,0
Branch_5,2026-04-06,0.04307216089871322,1.6241069083225919,0,0,4,33.78222357335255,0
Branch_5,2026-04-07,0.04979132209309487,2.2164260938634626,0,1,4,27.527121558393464,0
Branch_5,2026-04-08,0.036668706548232476,3.39922810137658,0,2,4,29.16312591506969,0
Branch_5,2026-04-09,0.030607579909497855,2.6678536294322885,0,3,4,29.922229218047573,1
Branch_5,2026-04-10,0.028109830516228874,2.8924082834729874,0,4,4,22.673675867730203,0
Branch_5,2026-04-11,0.020972074606233435,3.0665228908232085,0,5,4,24.301751172442433,0
Branch_5,2026-04-12,0.01451318928931226,2.450979786111546,0,6,4,30.29700431974255,1
Branch_5,2026-04-13,0.03853634259289607,2.295113166222651,0,0,4,37.121845538808515,0
Branch_5,2026-04-14,0.023442081927555737,3.2794074291751896,0,1,4,21.903171865300273,0
Branch_5,2026-04-15,0.048507191241531473,3.4455724101315957,0,2,4,28.109010317605748,1
Branch_5,2026-04-16,0.02583214106139072,2.6084031948506,0,3,4,35.062699810390455,0
Branch_5,2026-04-17,0.01339618913974367,2.814397030992403,0,4,4,26.101167495818107,1
Branch_5,2026-04-18,0.04880716726312318,1.6241834178689813,0,5,4,33.04719440544749,0
Branch_5,2026-04-19,0.042800873797697744,2.3147329054264993,0,6,4,34.93494878427656,0
Branch_5,2026-04-20,0.01597536581923992,1.9442962310124066,1,0,4,21.603378479735575,0
Branch_5,2026-04-21,0.015661673118259795,2.6019262101083087,0,1,4,36.78805615118321,0
Branch_5,2026-04-22,0.014913547713111682,3.0072044697011115,0,2,4,21.635943878581003,0
Branch_5,2026-04-23,0.010632572827107825,2.7686667372544442,0,3,4,31.45667495772572,0
Branch_5,2026-04-24,0.019897585523698084,2.394537862884894,0,4,4,19.512872055729414,0
Branch_5,2026-04-25,0.0110860636110892,2.065799566203081,0,5,4,35.097803661010964,0
Branch_5,2026-04-26,0.046762832225973806,2.4709414856587806,0,6,4,29.64354254799334,0
Branch_5,2026-04-27,0.03887606152225431,2.227975963129014,0,0,4,36.63261017783411,0
Branch_5,2026-04-28,0.030928684615639405,3.2809471426276007,0,1,4,22.503862302128578,0
Branch_5,2026-04-29,0.025370579978407127,2.854351999959108,1,2,4,32.9409442976408,0
Branch_5,2026-04-30,0.010419679863266555,3.094332399408862,1,3,4,30.58281211729362,0
Branch_5,2026-05-01,0.04227300168422881,2.992464863569453,0,4,5,28.47286866779526,0
Branch_5,2026-05-02,0.01145244110600585,2.9557443864339916,0,5,5,33.18683395065696,0
Branch_5,2026-05-03,0.023428656213850246,3.325299086582677,0,6,5,29.50080635233626,0
Branch_5,2026-05-04,0.019896465721121387,1.9552680227885397,0,0,5,34.15111611723161,0
Branch_5,2026-05-05,0.03167519723997302,2.2373953237194186,0,1,5,31.130626035706015,0
Branch_5,2026-05-06,0.018989790618535153,2.903293124023826,0,2,5,20.72030363170049,1
Branch_5,2026-05-07,0.046301224819870285,1.7835622201185866,1,3,5,28.112915527932994,0
Branch_5,2026-05-08,0.026736025706643733,2.7732731544735945,0,4,5,25.937890595697073,1
Branch_5,2026-05-09,0.04380986584069565,2.9270181072800048,0,5,5,30.722111847997613,0
Branch_5,2026-05-10,0.033780045793450966,1.0882144263393732,0,6,5,27.407791949669136,1
Branch_5,2026-05-11,0.04546459257278161,1.6300048902483861,0,0,5,24.89782267964557,0
Branch_5,2026-05-12,0.030983392479824387,2.4262407646789415,0,1,5,23.805492825660167,0
Branch_5,2026-05-13,0.043276579732275694,1.7069099399003502,0,2,5,28.867629488161388,0
Branch_5,2026-05-14,0.021955887175328734,2.1858161641780507,0,3,5,31.769753656448238,0
Branch_5,2026-05-15,0.016204373355422203,2.6534037703629516,0,4,5,24.071699655917207,1
Branch_5,2026-05-16,0.013430393367065214,3.027511698686655,0,5,5,18.943455676590382,0
Branch_5,2026-05-17,0.04345367976413633,1.9969088654652867,0,6,5,31.284189885012676,0
Branch_5,2026-05-18,0.035154709215750424,2.7121792095694057,0,0,5,23.48535736866252,0
Branch_5,2026-05-19,0.029020736511677955,2.450271447099265,0,1,5,23.848619549017396,0
Branch_5,2026-05-20,0.026424504038781122,2.775729875884784,0,2,5,32.24311538082045,0
Branch_5,2026-05-21,0.023989428894833926,1.982863052356838,1,3,5,18.237826528970466,1
Branch_5,2026-05-22,0.025192605760986198,1.39593117470773,0,4,5,25.693386189897033,0
Branch_5,2026-05-23,0.019325065360119697,2.3189362591522924,0,5,5,23.773865998421524,1
Branch_5,2026-05-24,0.04915685595061837,1.5579918100895713,0,6,5,24.50651378676606,0
Branch_5,2026-05-25,0.027964823306734332,2.5094603410880434,0,0,5,24.61590817201489,0
Branch_5,2026-05-26,0.02574254030279047,1.9873889430410348,0,1,5,24.89684354766415,0
Branch_5,2026-05-27,0.023113069776904048,2.003670924330926,0,2,5,29.987251636822453,0
Branch_5,2026-05-28,0.01078559700362244,2.153626410493034,0,3,5,25.30417508434398,0
Branch_5,2026-05-29,0.03396208290421098,2.190757907370286,0,4,5,32.53870637615417,1
Branch_5,2026-05-30,0.019587390581241405,2.4656414934468893,0,5,5,21.581360855794323,0
Branch_5,2026-05-31,0.03649530616659677,1.7313811264163796,0,6,5,20.362075718607894,0
Branch_5,2026-06-01,0.026691317425970175,3.6605901011581174,0,0,6,28.401888499627017,0
Branch_5,2026-06-02,0.010048419976794665,2.5224268653176596,0,1,6,26.832775325007884,0
Branch_5,2026-06-03,0.03299489912229351,3.285416821089499,0,2,6,32.07628180570926,0
Branch_5,2026-06-04,0.02207599422293494,2.0399732878451657,0,3,6,31.74825443885763,0
Branch_5,2026-06-05,0.037800465838857836,2.6247659324421653,0,4,6,20.353154027071295,0
Branch_5,2026-06-06,0.03271746425052053,2.558392859595896,0,5,6,23.426583251016186,0
Branch_5,2026-06-07,0.027534761172877124,2.5094715084294252,0,6,6,23.401663531762416,0
Branch_5,2026-06-08,0.013420842906865987,2.30099284512067,0,0,6,24.724741030964516,0
Branch_5,2026-06-09,0.039416732246342054,2.423879813747905,0,1,6,23.539675626007966,0
Branch_6,2025-10-03,0.04554112974499187,2.6275491988153683,0,4,10,14.104882833560886,0
Branch_6,2025-10-04,0.0179020027078824,3.079179738918498,0,5,10,16.14124619883103,0
Branch_6,2025-10-05,0.047515229701487104,2.4489271914109936,0,6,10,15.269435756137806,0
Branch_6,2025-10-06,0.01107386390421854,3.156480189834844,0,0,10,12.8099434162332,0
Branch_6,2025-10-07,0.045036161767733084,2.0701523656811953,0,1,10,9.656443083805538,0
Branch_6,2025-10-08,0.01914582577061076,2.3290245376338206,0,2,10,16.373264924769373,1
Branch_6,2025-10-09,0.034589180863029874,1.9884351580185204,0,3,10,14.435047052845285,0
Branch_6,2025-10-10,0.02224674075891132,1.7913860417353662,0,4,10,7.683459983673331,0
Branch_6,2025-10-11,0.04016455664446696,1.5660154715444539,0,5,10,7.712837890090475,1
Branch_6,2025-10-12,0.02311840883680029,2.077002158024267,0,6,10,10.03199279055908,0
Branch_6,2025-10-13,0.011646143805910404,2.5266428474117273,0,0,10,-2.9193137556253674,1
Branch_6,2025-10-14,0.02844029462572438,2.756370288873955,0,1,10,17.463946057417182,0
Branch_6,2025-10-15,0.026840389534699957,2.7711440452426843,1,2,10,3.2357317869448075,0
Branch_6,2025-10-16,0.03366829552062133,3.206901282730488,0,3,10,10.846157016875264,0
Branch_6,2025-10-17,0.024413501798196968,3.135418866009888,0,4,10,1.5168581648525983,0
Branch_6,2025-10-18,0.03041742012382226,2.2978030981250326,0,5,10,10.692080443314799,0
Branch_6,2025-10-19,0.031136341439271797,2.653654228044494,0,6,10,13.908187082428395,0
Branch_6,2025-10-20,0.024105775044945914,2.5131433956875284,1,0,10,11.448019268134482,0
Branch_6,2025-10-21,0.018687513238407467,3.223349581892129,0,1,10,3.1428939716315947,1
Branch_6,2025-10-22,0.04404391369482999,1.9303313690970514,0,2,10,8.666388611779231,0
Branch_6,2025-10-23,0.010112493701846761,2.653285200518023,0,3,10,6.732542864466373,0
Branch_6,2025-10-24,0.043576795890699634,1.6341037978292574,0,4,10,9.620078316038413,0
Branch_6,2025-10-25,0.039104339855417204,3.177979250842196,1,5,10,15.377790747192254,0
Branch_6,2025-10-26,0.04913087452350082,2.4629370974078313,0,6,10,11.02780667565352,0
Branch_6,2025-10-27,0.031298083960424224,1.5383431962673717,0,0,10,10.740664757603165,0
