unique_id,ds,y,temperature,holiday_flag,day_of_week,month,is_weekend,marketing_campaign,economic_indicator,interest_rate,local_event
Branch_5,2023-11-14,275,12.6,0,1,11,0,0,69.69,4.69,0
Branch_5,2023-11-15,322,11.4,0,2,11,0,1,43.32,2.59,0
Branch_5,2023-11-16,337,9.6,0,3,11,0,0,70.35,3.64,0
Branch_5,2023-11-17,412,11.9,0,4,11,0,1,69.27,2.17,0
Branch_5,2023-11-18,272,12.0,0,5,11,1,0,61.5,5.98,0
Branch_5,2023-11-19,233,11.4,0,6,11,1,0,65.03,5.12,0
Branch_5,2023-11-20,146,11.3,1,0,11,0,0,59.13,2.46,0
Branch_5,2023-11-21,274,15.1,0,1,11,0,0,81.91,5.87,0
Branch_5,2023-11-22,288,13.5,0,2,11,0,0,62.88,5.58,0
Branch_5,2023-11-23,329,17.3,0,3,11,0,0,71.52,5.32,0
Branch_5,2023-11-24,399,13.1,0,4,11,0,1,74.57,5.53,0
Branch_5,2023-11-25,315,10.4,0,5,11,1,1,62.34,5.61,0
Branch_5,2023-11-26,266,11.9,0,6,11,1,0,56.81,2.59,0
Branch_5,2023-11-27,370,17.8,0,0,11,0,1,58.05,3.39,0
Branch_5,2023-11-28,278,3.1,0,1,11,0,0,59.19,3.84,0
Branch_5,2023-11-29,305,1.4,0,2,11,0,0,76.25,3.58,0
Branch_5,2023-11-30,364,10.0,0,3,11,0,0,53.22,5.15,0
Branch_5,2023-12-01,309,14.6,0,4,12,0,0,70.72,2.41,0
Branch_5,2023-12-02,308,9.0,0,5,12,1,1,72.24,3.5,0
Branch_5,2023-12-03,222,12.4,0,6,12,1,0,53.59,3.07,0
Branch_5,2023-12-04,264,18.2,0,0,12,0,0,57.99,3.1,0
Branch_5,2023-12-05,313,16.2,0,1,12,0,0,55.96,2.94,1
Branch_5,2023-12-06,349,17.2,0,2,12,0,0,75.2,3.99,0
Branch_5,2023-12-07,140,16.1,1,3,12,0,0,59.7,3.43,0
Branch_5,2023-12-08,400,17.0,0,4,12,0,0,73.4,2.65,0
Branch_5,2023-12-09,218,11.6,0,5,12,1,0,65.19,2.21,0
Branch_5,2023-12-10,111,10.3,1,6,12,1,0,50.3,3.64,0
Branch_5,2023-12-11,156,12.2,1,0,12,0,0,78.03,5.38,0
Branch_5,2023-12-12,306,12.7,0,1,12,0,0,54.38,3.36,0
Branch_5,2023-12-13,415,7.1,0,2,12,0,0,80.77,3.26,1
Branch_5,2023-12-14,309,19.9,0,3,12,0,0,82.29,2.65,0
Branch_5,2023-12-15,418,18.7,0,4,12,0,0,52.23,4.02,0
Branch_5,2023-12-16,243,11.0,0,5,12,1,0,74.88,3.29,0
Branch_5,2023-12-17,242,21.6,0,6,12,1,0,77.6,2.28,0
Branch_5,2023-12-18,316,15.9,0,0,12,0,0,81.36,2.34,0
Branch_5,2023-12-19,168,16.1,1,1,12,0,0,56.3,2.38,0
Branch_5,2023-12-20,161,20.4,1,2,12,0,0,57.49,3.02,0
Branch_5,2023-12-21,456,25.5,0,3,12,0,1,55.78,5.25,0
Branch_5,2023-12-22,448,20.7,0,4,12,0,0,70.8,3.7,0
Branch_5,2023-12-23,287,21.7,0,5,12,1,0,56.82,4.38,0
Branch_5,2023-12-24,266,25.8,0,6,12,1,0,72.14,2.32,0
Branch_5,2023-12-25,363,21.7,0,0,12,0,0,65.74,2.56,0
Branch_5,2023-12-26,288,21.9,0,1,12,0,0,69.49,3.52,0
Branch_5,2023-12-27,385,14.3,0,2,12,0,1,64.93,2.31,0
Branch_5,2023-12-28,352,26.0,0,3,12,0,0,66.35,4.11,0
Branch_5,2023-12-29,492,18.1,0,4,12,0,1,48.06,4.4,0
Branch_5,2023-12-30,294,17.3,0,5,12,1,0,70.77,3.06,0
Branch_5,2023-12-31,291,19.3,0,6,12,1,0,61.82,2.9,0
Branch_5,2024-01-01,368,15.0,0,0,1,0,0,77.57,5.68,0
Branch_5,2024-01-02,130,21.7,1,1,1,0,0,81.57,2.95,0
Branch_5,2024-01-03,362,15.0,0,2,1,0,0,61.9,2.44,0
Branch_5,2024-01-04,458,20.6,0,3,1,0,1,75.44,2.55,0
Branch_5,2024-01-05,455,21.8,0,4,1,0,0,80.56,3.8,0
Branch_5,2024-01-06,285,20.1,0,5,1,1,0,68.45,2.93,0
Branch_5,2024-01-07,149,23.5,1,6,1,1,0,72.05,3.83,0
Branch_5,2024-01-08,187,28.9,1,0,1,0,0,73.23,3.04,0
Branch_5,2024-01-09,281,19.3,0,1,1,0,0,55.88,5.67,0
Branch_5,2024-01-10,380,21.4,0,2,1,0,0,65.83,4.4,0
Branch_5,2024-01-11,406,20.0,0,3,1,0,1,71.95,5.57,0
Branch_5,2024-01-12,397,26.3,0,4,1,0,0,74.33,3.39,0
Branch_5,2024-01-13,297,19.7,0,5,1,1,0,67.7,3.86,0
Branch_5,2024-01-14,282,26.5,0,6,1,1,0,48.37,2.67,0
Branch_5,2024-01-15,172,30.7,1,0,1,0,0,63.06,3.92,0
Branch_5,2024-01-16,360,32.5,0,1,1,0,0,66.29,3.92,0
Branch_5,2024-01-17,361,27.6,0,2,1,0,0,71.15,5.84,0
Branch_5,2024-01-18,486,31.9,0,3,1,0,1,60.39,3.57,0
Branch_5,2024-01-19,433,19.4,0,4,1,0,0,58.89,2.29,0
Branch_5,2024-01-20,319,27.1,0,5,1,1,0,73.85,4.35,0
Branch_5,2024-01-21,296,29.3,0,6,1,1,0,62.46,4.7,0
Branch_5,2024-01-22,414,26.8,0,0,1,0,1,59.29,2.46,0
Branch_5,2024-01-23,332,30.7,0,1,1,0,0,71.69,5.23,0
Branch_5,2024-01-24,353,41.6,0,2,1,0,0,58.96,5.65,0
Branch_5,2024-01-25,380,28.3,0,3,1,0,0,63.01,3.6,0
Branch_5,2024-01-26,441,29.5,0,4,1,0,0,79.38,2.55,0
Branch_5,2024-01-27,371,28.9,0,5,1,1,1,49.8,5.76,0
Branch_5,2024-01-28,317,24.8,0,6,1,1,0,46.68,5.07,0
Branch_5,2024-01-29,329,20.5,0,0,1,0,0,60.37,2.58,0
Branch_5,2024-01-30,330,32.9,0,1,1,0,0,66.54,3.78,0
Branch_5,2024-01-31,350,28.6,0,2,1,0,0,73.01,4.99,0
Branch_5,2024-02-01,438,34.2,0,3,2,0,0,62.42,4.13,0
Branch_5,2024-02-02,430,24.7,0,4,2,0,0,67.86,5.45,0
Branch_5,2024-02-03,292,31.0,0,5,2,1,0,62.87,3.12,0
Branch_5,2024-02-04,296,29.7,0,6,2,1,0,60.63,2.68,0
Branch_5,2024-02-05,394,38.1,0,0,2,0,0,56.67,3.43,0
Branch_5,2024-02-06,330,24.8,0,1,2,0,0,67.01,4.04,0
Branch_5,2024-02-07,366,28.5,0,2,2,0,0,68.31,3.43,0
Branch_5,2024-02-08,384,32.3,0,3,2,0,0,54.11,5.24,0
Branch_5,2024-02-09,459,37.3,0,4,2,0,0,68.58,5.0,0
Branch_5,2024-02-10,374,23.2,0,5,2,1,1,56.56,4.69,0
Branch_5,2024-02-11,303,27.4,0,6,2,1,0,70.85,5.56,0
Branch_5,2024-02-12,356,30.7,0,0,2,0,0,55.39,5.91,0
Branch_5,2024-02-13,196,27.7,1,1,2,0,0,68.57,5.34,0
Branch_5,2024-02-14,408,32.6,0,2,2,0,0,74.55,5.66,0
Branch_5,2024-02-15,382,38.9,0,3,2,0,0,63.63,4.49,0
Branch_5,2024-02-16,437,24.4,0,4,2,0,0,62.61,4.85,0
Branch_5,2024-02-17,408,32.8,0,5,2,1,1,68.21,4.96,0
Branch_5,2024-02-18,161,31.0,1,6,2,1,0,71.59,5.49,0
Branch_5,2024-02-19,355,30.6,0,0,2,0,0,73.28,2.17,0
Branch_5,2024-02-20,420,29.3,0,1,2,0,0,78.5,5.62,0
Branch_5,2024-02-21,450,44.3,0,2,2,0,0,69.43,5.77,1
Branch_5,2024-02-22,445,28.1,0,3,2,0,0,69.82,2.8,0
Branch_5,2024-02-23,473,29.6,0,4,2,0,0,60.12,2.7,0
Branch_5,2024-02-24,297,32.0,0,5,2,1,0,71.92,2.66,0
Branch_5,2024-02-25,306,28.2,0,6,2,1,0,79.25,3.51,0
Branch_5,2024-02-26,437,33.2,0,0,2,0,0,65.71,3.4,0
Branch_5,2024-02-27,430,36.4,0,1,2,0,0,64.56,4.14,0
Branch_5,2024-02-28,543,28.9,0,2,2,0,1,64.07,3.07,0
Branch_5,2024-02-29,212,34.4,1,3,2,0,0,84.19,4.14,0
Branch_5,2024-03-01,518,25.7,0,4,3,0,0,67.13,4.47,0
Branch_5,2024-03-02,370,28.8,0,5,3,1,0,84.98,5.29,0
Branch_5,2024-03-03,293,28.3,0,6,3,1,0,78.31,3.04,0
Branch_5,2024-03-04,453,39.2,0,0,3,0,0,66.57,4.45,0
Branch_5,2024-03-05,377,27.0,0,1,3,0,0,65.04,3.23,0
Branch_5,2024-03-06,206,37.6,1,2,3,0,0,69.47,4.54,0
Branch_5,2024-03-07,420,25.6,0,3,3,0,0,92.53,4.13,0
Branch_5,2024-03-08,475,39.0,0,4,3,0,0,73.24,3.08,0
Branch_5,2024-03-09,357,34.2,0,5,3,1,0,52.15,4.92,0
Branch_5,2024-03-10,435,34.2,0,6,3,1,1,64.03,3.85,0
Branch_5,2024-03-11,380,36.4,0,0,3,0,0,74.29,3.97,0
Branch_5,2024-03-12,217,30.3,1,1,3,0,0,79.81,2.59,0
Branch_5,2024-03-13,379,37.0,0,2,3,0,0,56.32,4.4,0
Branch_5,2024-03-14,460,25.7,0,3,3,0,0,67.49,2.58,0
Branch_5,2024-03-15,538,36.8,0,4,3,0,1,44.41,3.52,0
Branch_5,2024-03-16,337,35.6,0,5,3,1,0,73.29,3.04,0
Branch_5,2024-03-17,152,36.3,1,6,3,1,0,71.7,5.14,0
Branch_5,2024-03-18,383,41.5,0,0,3,0,0,71.01,2.06,0
Branch_5,2024-03-19,383,34.1,0,1,3,0,0,77.48,2.49,0
Branch_5,2024-03-20,436,40.0,0,2,3,0,0,74.49,3.6,0
Branch_5,2024-03-21,532,38.1,0,3,3,0,1,94.26,2.53,0
Branch_5,2024-03-22,492,36.8,0,4,3,0,0,68.5,5.86,0
Branch_5,2024-03-23,159,31.1,1,5,3,1,0,73.21,2.67,0
Branch_5,2024-03-24,365,30.8,0,6,3,1,0,75.59,3.97,0
Branch_5,2024-03-25,202,35.8,1,0,3,0,0,69.48,2.75,0
Branch_5,2024-03-26,403,36.4,0,1,3,0,0,56.72,2.83,0
Branch_5,2024-03-27,273,29.8,1,2,3,0,1,67.71,4.62,0
Branch_5,2024-03-28,428,42.6,0,3,3,0,0,71.67,4.88,0
Branch_5,2024-03-29,225,37.3,1,4,3,0,0,72.07,3.8,0
Branch_5,2024-03-30,350,31.3,0,5,3,1,0,53.06,4.56,0
Branch_5,2024-03-31,408,37.7,0,6,3,1,0,74.27,4.13,1
Branch_5,2024-04-01,457,30.7,0,0,4,0,0,68.76,2.5,0
Branch_5,2024-04-02,365,28.5,0,1,4,0,0,84.19,3.22,0
Branch_5,2024-04-03,448,28.5,0,2,4,0,0,61.1,2.15,0
Branch_5,2024-04-04,411,44.9,0,3,4,0,0,58.98,2.66,0
Branch_5,2024-04-05,452,38.0,0,4,4,0,0,59.57,2.54,0
Branch_5,2024-04-06,377,28.6,0,5,4,1,0,70.27,5.31,1
Branch_5,2024-04-07,315,40.7,0,6,4,1,0,73.36,2.69,0
Branch_5,2024-04-08,220,31.0,1,0,4,0,0,69.13,2.19,0
Branch_5,2024-04-09,401,40.1,0,1,4,0,0,68.39,2.59,0
Branch_5,2024-04-10,368,28.5,0,2,4,0,0,71.98,3.76,0
Branch_5,2024-04-11,394,40.9,0,3,4,0,0,63.96,2.35,0
Branch_5,2024-04-12,270,40.0,1,4,4,0,0,66.18,3.27,1
Branch_5,2024-04-13,320,37.1,0,5,4,1,0,62.97,4.53,0
Branch_5,2024-04-14,321,33.9,0,6,4,1,0,77.15,4.35,0
Branch_5,2024-04-15,384,33.3,0,0,4,0,0,56.37,4.82,0
Branch_5,2024-04-16,423,36.2,0,1,4,0,0,79.98,3.92,0
Branch_5,2024-04-17,468,31.0,0,2,4,0,0,57.03,2.39,1
Branch_5,2024-04-18,481,28.9,0,3,4,0,0,74.01,4.54,0
Branch_5,2024-04-19,472,38.1,0,4,4,0,0,68.06,3.07,0
Branch_5,2024-04-20,172,30.3,1,5,4,1,0,75.8,3.18,0
Branch_5,2024-04-21,361,31.4,0,6,4,1,0,72.96,3.97,0
Branch_5,2024-04-22,514,38.1,0,0,4,0,1,88.73,3.45,0
Branch_5,2024-04-23,358,41.5,0,1,4,0,0,62.73,3.93,0
Branch_5,2024-04-24,418,39.4,0,2,4,0,0,53.78,2.59,1
Branch_5,2024-04-25,447,23.4,0,3,4,0,0,60.43,3.22,0
Branch_5,2024-04-26,480,37.7,0,4,4,0,0,58.72,4.69,0
Branch_5,2024-04-27,175,30.6,1,5,4,1,0,56.27,4.62,0
Branch_5,2024-04-28,319,32.1,0,6,4,1,0,80.2,2.84,0
Branch_5,2024-04-29,443,33.3,0,0,4,0,0,68.71,2.85,0
Branch_5,2024-04-30,383,33.5,0,1,4,0,0,57.72,4.84,0
Branch_5,2024-05-01,409,34.4,0,2,5,0,0,72.17,2.93,0
Branch_5,2024-05-02,419,32.9,0,3,5,0,0,57.32,4.32,0
Branch_5,2024-05-03,486,33.0,0,4,5,0,0,73.18,5.38,0
Branch_5,2024-05-04,307,32.0,0,5,5,1,0,41.46,5.62,0
Branch_5,2024-05-05,373,33.6,0,6,5,1,1,63.22,5.37,0
Branch_5,2024-05-06,486,35.9,0,0,5,0,1,82.35,4.54,0
Branch_5,2024-05-07,373,31.7,0,1,5,0,0,79.72,4.4,0
Branch_5,2024-05-08,459,28.3,0,2,5,0,1,77.31,2.2,0
Branch_5,2024-05-09,506,35.7,0,3,5,0,1,78.67,2.9,0
Branch_5,2024-05-10,246,31.7,1,4,5,0,0,65.79,2.53,0
Branch_5,2024-05-11,451,37.6,0,5,5,1,1,56.12,2.16,0
Branch_5,2024-05-12,328,30.0,0,6,5,1,0,69.2,4.72,0
Branch_5,2024-05-13,437,32.7,0,0,5,0,0,77.27,5.95,0
Branch_5,2024-05-14,366,20.7,0,1,5,0,0,65.38,3.77,0
Branch_5,2024-05-15,346,32.2,0,2,5,0,0,60.06,5.17,0
Branch_5,2024-05-16,506,33.6,0,3,5,0,1,87.64,3.74,0
Branch_5,2024-05-17,232,25.3,1,4,5,0,0,75.61,3.34,0
Branch_5,2024-05-18,359,29.2,0,5,5,1,0,88.75,5.46,0
Branch_5,2024-05-19,312,41.6,0,6,5,1,0,72.28,5.51,0
Branch_5,2024-05-20,390,27.4,0,0,5,0,0,55.42,4.88,0
Branch_5,2024-05-21,399,35.5,0,1,5,0,0,68.47,5.08,0
Branch_5,2024-05-22,388,29.1,0,2,5,0,0,64.67,3.85,0
Branch_5,2024-05-23,232,29.9,1,3,5,0,1,62.65,5.75,0
Branch_5,2024-05-24,546,26.8,0,4,5,0,1,51.01,5.61,0
Branch_5,2024-05-25,332,24.1,0,5,5,1,0,67.71,4.21,0
Branch_5,2024-05-26,441,24.4,0,6,5,1,1,53.6,4.39,1
Branch_5,2024-05-27,442,40.6,0,0,5,0,0,70.9,3.87,0
Branch_5,2024-05-28,395,35.4,0,1,5,0,0,64.11,4.24,0
Branch_5,2024-05-29,393,36.3,0,2,5,0,0,75.37,5.73,0
Branch_5,2024-05-30,492,27.4,0,3,5,0,0,56.31,3.17,1
Branch_5,2024-05-31,515,31.6,0,4,5,0,0,76.12,3.64,1
Branch_5,2024-06-01,432,27.0,0,5,6,1,1,81.13,4.89,0
Branch_5,2024-06-02,156,25.8,1,6,6,1,0,71.53,2.7,0
Branch_5,2024-06-03,345,27.5,0,0,6,0,0,51.73,3.09,0
Branch_5,2024-06-04,348,21.6,0,1,6,0,0,63.92,3.85,0
Branch_5,2024-06-05,480,19.7,0,2,6,0,1,53.24,3.17,0
Branch_5,2024-06-06,462,26.2,0,3,6,0,0,66.56,4.99,0
Branch_5,2024-06-07,418,29.7,0,4,6,0,0,54.26,3.46,0
Branch_5,2024-06-08,175,28.0,1,5,6,1,1,87.19,4.71,0
Branch_5,2024-06-09,282,32.9,0,6,6,1,0,81.21,5.51,0
Branch_5,2024-06-10,444,25.2,0,0,6,0,1,64.37,3.48,0
Branch_5,2024-06-11,381,33.4,0,1,6,0,1,72.61,2.28,0
Branch_5,2024-06-12,361,26.7,0,2,6,0,0,57.7,4.36,0
Branch_5,2024-06-13,398,26.8,0,3,6,0,0,71.21,4.9,0
Branch_5,2024-06-14,459,18.6,0,4,6,0,0,77.32,4.56,0
Branch_5,2024-06-15,306,23.2,0,5,6,1,0,69.6,5.64,0
Branch_5,2024-06-16,314,23.6,0,6,6,1,0,71.82,5.31,1
Branch_5,2024-06-17,307,29.1,0,0,6,0,0,72.47,3.95,0
Branch_5,2024-06-18,396,23.6,0,1,6,0,1,85.38,4.38,0
Branch_5,2024-06-19,398,13.1,0,2,6,0,0,68.93,3.69,0
Branch_5,2024-06-20,196,28.3,1,3,6,0,0,68.73,2.08,0
Branch_5,2024-06-21,209,19.2,1,4,6,0,0,84.77,4.08,0
Branch_5,2024-06-22,299,22.2,0,5,6,1,0,65.8,2.63,0
Branch_5,2024-06-23,331,22.3,0,6,6,1,1,68.84,3.16,0
Branch_5,2024-06-24,177,17.1,1,0,6,0,0,58.46,5.24,0
Branch_5,2024-06-25,372,29.1,0,1,6,0,0,64.5,3.61,0
Branch_5,2024-06-26,331,13.0,0,2,6,0,0,63.61,2.78,0
Branch_5,2024-06-27,367,24.0,0,3,6,0,0,57.7,4.04,0
Branch_5,2024-06-28,472,20.4,0,4,6,0,1,70.67,5.77,0
Branch_5,2024-06-29,247,18.7,0,5,6,1,0,65.94,2.14,0
Branch_5,2024-06-30,247,11.0,0,6,6,1,0,70.19,2.24,0
Branch_5,2024-07-01,450,15.5,0,0,7,0,0,69.99,4.35,1
Branch_5,2024-07-02,401,22.1,0,1,7,0,0,62.15,2.91,0
Branch_5,2024-07-03,140,23.4,1,2,7,0,0,44.08,4.5,0
Branch_5,2024-07-04,361,25.1,0,3,7,0,0,62.27,2.55,0
Branch_5,2024-07-05,400,9.1,0,4,7,0,0,82.09,2.38,0
Branch_5,2024-07-06,305,16.8,0,5,7,1,0,56.77,5.23,0
Branch_5,2024-07-07,291,22.6,0,6,7,1,0,72.98,5.05,0
Branch_5,2024-07-08,357,12.7,0,0,7,0,0,65.91,4.25,0
Branch_5,2024-07-09,286,18.7,0,1,7,0,0,62.54,5.66,0
Branch_5,2024-07-10,307,9.2,0,2,7,0,0,71.07,3.47,0
Branch_5,2024-07-11,316,25.6,0,3,7,0,0,50.57,2.23,0
Branch_5,2024-07-12,194,14.0,1,4,7,0,0,64.79,2.89,0
Branch_5,2024-07-13,144,9.6,1,5,7,1,0,70.39,3.13,0
Branch_5,2024-07-14,225,21.5,0,6,7,1,0,72.61,4.64,0
Branch_5,2024-07-15,312,20.3,0,0,7,0,0,81.69,4.32,0
Branch_5,2024-07-16,274,21.9,0,1,7,0,0,69.94,4.82,0
Branch_5,2024-07-17,277,14.5,0,2,7,0,0,57.52,3.01,0
Branch_5,2024-07-18,328,20.7,0,3,7,0,0,72.56,4.05,0
Branch_5,2024-07-19,183,18.1,1,4,7,0,0,53.34,4.48,0
Branch_5,2024-07-20,313,17.8,0,5,7,1,1,61.15,2.13,0
Branch_5,2024-07-21,226,17.9,0,6,7,1,0,62.45,4.24,0
Branch_5,2024-07-22,356,18.3,0,0,7,0,0,71.41,2.44,0
Branch_5,2024-07-23,335,9.1,0,1,7,0,0,60.25,2.46,0
Branch_5,2024-07-24,355,25.1,0,2,7,0,1,71.94,5.39,0
Branch_5,2024-07-25,338,8.9,0,3,7,0,0,76.42,3.99,0
Branch_5,2024-07-26,415,14.7,0,4,7,0,0,77.51,3.25,0
Branch_5,2024-07-27,256,10.5,0,5,7,1,0,57.66,4.14,0
Branch_5,2024-07-28,254,15.7,0,6,7,1,0,77.98,3.39,0
Branch_5,2024-07-29,173,7.6,1,0,7,0,1,57.54,3.57,0
Branch_5,2024-07-30,218,13.8,0,1,7,0,0,75.58,3.21,0
Branch_5,2024-07-31,281,3.3,0,2,7,0,0,80.73,5.67,0
Branch_5,2024-08-01,353,10.6,0,3,8,0,0,67.02,5.17,0
Branch_5,2024-08-02,469,17.4,0,4,8,0,1,71.32,2.3,0
Branch_5,2024-08-03,290,6.1,0,5,8,1,0,64.25,4.54,0
Branch_5,2024-08-04,214,10.0,0,6,8,1,0,88.22,2.82,0
Branch_5,2024-08-05,351,11.0,0,0,8,0,1,62.38,4.79,0
Branch_5,2024-08-06,279,15.4,0,1,8,0,0,55.89,2.65,0
Branch_5,2024-08-07,325,6.1,0,2,8,0,0,74.88,2.74,0
Branch_5,2024-08-08,372,3.5,0,3,8,0,0,61.21,5.14,0
Branch_5,2024-08-09,367,11.9,0,4,8,0,0,49.15,5.8,0
Branch_5,2024-08-10,210,7.5,0,5,8,1,0,66.76,4.98,0
Branch_5,2024-08-11,226,6.1,0,6,8,1,0,60.72,4.21,0
Branch_5,2024-08-12,303,8.2,0,0,8,0,0,61.56,4.04,0
Branch_5,2024-08-13,287,12.2,0,1,8,0,0,89.35,4.86,0
Branch_5,2024-08-14,278,14.0,0,2,8,0,1,55.8,2.74,0
Branch_5,2024-08-15,393,6.9,0,3,8,0,1,73.33,4.05,0
Branch_5,2024-08-16,440,8.7,0,4,8,0,1,62.92,5.86,0
Branch_5,2024-08-17,248,9.3,0,5,8,1,0,80.44,2.85,0
Branch_5,2024-08-18,230,15.2,0,6,8,1,0,72.43,4.27,0
Branch_5,2024-08-19,267,9.3,0,0,8,0,0,51.64,3.44,0
Branch_5,2024-08-20,352,5.1,0,1,8,0,1,57.69,3.55,0
Branch_5,2024-08-21,288,1.8,0,2,8,0,0,70.83,5.5,0
Branch_5,2024-08-22,400,0.9,0,3,8,0,1,51.29,2.88,0
Branch_5,2024-08-23,324,14.6,0,4,8,0,0,79.1,2.0,0
Branch_5,2024-08-24,218,5.5,0,5,8,1,0,70.88,4.05,0
Branch_5,2024-08-25,207,10.3,0,6,8,1,0,68.5,4.04,0
Branch_5,2024-08-26,276,8.0,0,0,8,0,0,75.1,5.82,0
Branch_5,2024-08-27,281,1.3,0,1,8,0,0,66.64,2.36,1
Branch_5,2024-08-28,355,7.9,0,2,8,0,1,60.6,2.78,0
Branch_5,2024-08-29,226,7.7,1,3,8,0,1,56.13,2.52,0
Branch_5,2024-08-30,214,17.8,1,4,8,0,0,80.4,2.04,0
Branch_5,2024-08-31,249,10.5,0,5,8,1,0,84.1,3.26,0
Branch_5,2024-09-01,248,6.5,0,6,9,1,0,53.52,4.65,0
Branch_5,2024-09-02,291,8.6,0,0,9,0,0,63.04,5.06,0
Branch_5,2024-09-03,287,4.0,0,1,9,0,0,67.57,4.85,0
Branch_5,2024-09-04,346,4.1,0,2,9,0,0,80.31,5.74,1
Branch_5,2024-09-05,317,9.7,0,3,9,0,0,74.38,5.05,0
Branch_5,2024-09-06,377,6.0,0,4,9,0,0,61.02,4.73,0
Branch_5,2024-09-07,254,6.9,0,5,9,1,0,67.65,3.2,0
Branch_5,2024-09-08,207,8.3,0,6,9,1,0,64.88,4.69,0
Branch_5,2024-09-09,323,10.2,0,0,9,0,0,67.29,5.75,0
Branch_5,2024-09-10,237,8.2,0,1,9,0,0,64.56,5.6,0
Branch_5,2024-09-11,251,3.9,0,2,9,0,0,55.61,3.99,0
Branch_5,2024-09-12,336,8.9,0,3,9,0,0,83.7,3.81,1
Branch_5,2024-09-13,345,14.5,0,4,9,0,0,70.49,5.68,0
Branch_5,2024-09-14,249,1.5,0,5,9,1,0,58.68,4.4,0
Branch_5,2024-09-15,203,3.7,0,6,9,1,0,64.31,3.15,0
Branch_5,2024-09-16,221,9.3,0,0,9,0,0,52.37,4.09,0
Branch_5,2024-09-17,275,8.4,0,1,9,0,0,58.58,4.05,0
Branch_5,2024-09-18,295,2.9,0,2,9,0,0,68.67,2.32,0
Branch_5,2024-09-19,242,-1.3,0,3,9,0,0,85.13,4.47,0
Branch_5,2024-09-20,277,-0.7,0,4,9,0,0,87.78,5.04,0
Branch_5,2024-09-21,282,8.1,0,5,9,1,0,59.55,3.92,0
Branch_5,2024-09-22,177,4.9,0,6,9,1,0,81.06,5.88,0
Branch_5,2024-09-23,309,4.2,0,0,9,0,0,72.42,2.98,0
Branch_5,2024-09-24,282,3.7,0,1,9,0,0,61.3,5.73,1
Branch_5,2024-09-25,266,4.3,0,2,9,0,0,61.17,2.35,0
Branch_5,2024-09-26,271,10.4,0,3,9,0,0,63.51,2.35,0
Branch_5,2024-09-27,378,6.1,0,4,9,0,0,65.61,2.47,0
Branch_5,2024-09-28,248,-0.3,0,5,9,1,0,70.24,3.61,0
Branch_5,2024-09-29,283,0.7,0,6,9,1,1,68.29,5.35,0
Branch_5,2024-09-30,345,-9.4,0,0,9,0,0,66.18,2.9,0
Branch_5,2024-10-01,237,12.1,0,1,10,0,0,70.08,2.75,0
Branch_5,2024-10-02,209,11.9,0,2,10,0,0,73.51,2.59,0
Branch_5,2024-10-03,234,3.3,0,3,10,0,0,53.06,5.67,0
Branch_5,2024-10-04,163,21.3,1,4,10,0,0,55.33,4.81,0
Branch_5,2024-10-05,145,14.1,1,5,10,1,1,55.44,3.03,0
Branch_5,2024-10-06,193,9.5,0,6,10,1,0,50.73,5.52,0
Branch_5,2024-10-07,267,-2.0,0,0,10,0,0,63.48,3.71,0
Branch_5,2024-10-08,171,13.6,1,1,10,0,1,42.99,4.18,0
Branch_5,2024-10-09,223,4.6,0,2,10,0,0,65.32,2.5,0
Branch_5,2024-10-10,307,0.6,0,3,10,0,0,69.91,5.1,0
Branch_5,2024-10-11,332,6.3,0,4,10,0,0,70.87,2.06,0
Branch_5,2024-10-12,116,9.5,1,5,10,1,0,61.74,4.13,0
Branch_5,2024-10-13,217,-1.6,0,6,10,1,0,66.88,3.73,0
Branch_5,2024-10-14,263,11.5,0,0,10,0,0,70.78,5.92,0
Branch_5,2024-10-15,238,2.1,0,1,10,0,0,66.19,3.36,0
Branch_5,2024-10-16,268,-0.3,0,2,10,0,0,61.9,5.04,0
Branch_5,2024-10-17,318,8.8,0,3,10,0,0,66.76,2.63,0
Branch_5,2024-10-18,340,10.8,0,4,10,0,0,61.66,5.34,0
Branch_5,2024-10-19,213,2.1,0,5,10,1,0,57.61,4.97,0
Branch_5,2024-10-20,278,8.9,0,6,10,1,1,59.45,2.63,0
Branch_5,2024-10-21,293,6.6,0,0,10,0,0,71.01,4.71,0
Branch_5,2024-10-22,292,2.7,0,1,10,0,0,57.81,4.95,0
Branch_5,2024-10-23,339,-6.5,0,2,10,0,1,71.38,5.96,0
Branch_5,2024-10-24,268,8.7,0,3,10,0,0,84.52,5.72,0
Branch_5,2024-10-25,324,2.4,0,4,10,0,0,50.48,4.06,0
Branch_5,2024-10-26,235,10.8,0,5,10,1,0,66.95,5.23,0
Branch_5,2024-10-27,123,8.9,1,6,10,1,0,67.64,2.2,0
Branch_5,2024-10-28,310,8.6,0,0,10,0,0,80.13,4.31,0
Branch_5,2024-10-29,292,6.2,0,1,10,0,0,69.02,5.29,0
Branch_5,2024-10-30,393,13.1,0,2,10,0,1,82.42,2.88,0
Branch_5,2024-10-31,322,7.3,0,3,10,0,0,63.26,4.12,0
Branch_5,2024-11-01,377,6.4,0,4,11,0,0,45.93,3.95,0
Branch_5,2024-11-02,294,9.9,0,5,11,1,1,73.01,2.86,0
Branch_5,2024-11-03,219,-2.8,0,6,11,1,0,64.21,2.5,0
Branch_5,2024-11-04,325,12.8,0,0,11,0,0,64.41,4.82,0
