customer_id,age,gender,monthly_income,job_tenure,loan_amount,loan_term,credit_history,open_accounts,current_debt,past_delinquencies,marital_status,education_level,home_ownership,credit_approved
36449,37,Female,6387,16,50000,51,652,2,1386,5,Married,Bachelor,Own,0
36450,52,Male,5046,23,29081,58,516,5,18598,1,Married,High School,Own,0
36451,38,Male,10975,5,50000,44,615,5,29020,0,Married,Bachelor,Own,0
36452,22,Male,3506,3,8945,50,605,7,12412,5,Married,Bachelor,Rent,0
36453,46,Male,5201,5,30130,48,635,4,19395,2,Single,High School,Rent,0
36454,37,Female,8688,19,50000,34,850,4,30000,0,Divorced,Bachelor,Own,0
36455,45,Female,5408,24,35621,19,772,4,11621,3,Married,Bachelor,Rent,0
36456,55,Male,3661,36,15442,16,691,3,11039,1,Single,Bachelor,Own,0
36457,36,Male,2526,15,15578,46,740,6,7083,4,Married,PhD,Own,1
36458,31,Male,15000,4,50000,29,472,3,30000,3,Married,Master,Own,0
36459,30,Male,7914,2,50000,21,583,1,27975,6,Married,High School,Rent,0
36460,46,Female,7978,27,41432,55,719,8,30000,1,Married,Bachelor,Own,0
36461,21,Male,6778,0,31063,43,477,3,24209,4,Married,Bachelor,Rent,0
36462,28,Male,5187,4,28686,27,690,4,17977,1,Married,High School,Rent,0
36463,39,Female,3791,19,31952,14,755,5,21206,1,Married,Bachelor,Rent,0
36464,40,Male,11692,13,50000,51,821,6,30000,1,Divorced,Bachelor,Rent,0
36465,30,Male,4332,5,49207,38,724,4,15913,2,Divorced,PhD,Rent,0
36466,24,Male,4825,1,18040,15,601,3,21637,2,Single,High School,Rent,0
36467,23,Male,10252,0,50000,29,639,4,30000,4,Single,Master,Rent,1
36468,40,Male,14915,17,50000,44,614,3,30000,3,Single,High School,Own,1
36469,30,Female,5250,8,35133,58,731,3,7556,1,Single,Bachelor,Own,0
36470,33,Male,5485,7,36546,34,730,2,14006,0,Married,High School,Own,1
36471,28,Female,8844,1,50000,49,768,1,30000,2,Married,High School,Rent,1
36472,41,Male,9526,17,50000,48,832,9,30000,2,Married,High School,Rent,1
36473,18,Male,5827,0,29173,16,833,4,16943,1,Single,PhD,Rent,1
36474,34,Male,2894,10,13152,20,560,3,3440,6,Married,High School,Rent,0
36475,34,Male,4833,4,40439,45,476,2,24027,4,Single,PhD,Rent,1
36476,30,Female,4376,2,31298,49,652,4,21643,4,Single,PhD,Rent,0
36477,42,Female,3246,5,26429,46,850,6,5964,0,Single,Bachelor,Rent,0
36478,29,Female,2566,4,6808,50,850,2,3509,2,Married,Bachelor,Rent,1
36479,25,Female,11347,5,50000,24,776,5,30000,2,Married,Bachelor,Own,0
36480,30,Male,2000,1,18679,28,569,2,10452,2,Single,Bachelor,Rent,0
36481,38,Male,5103,14,35088,33,725,8,22356,1,Married,Bachelor,Rent,1
36482,29,Female,5702,4,22442,14,672,5,23537,5,Single,Bachelor,Rent,1
36483,37,Female,7508,4,45391,55,649,3,30000,1,Married,Bachelor,Own,0
36484,29,Male,8589,8,34187,18,753,6,23290,2,Single,Master,Own,1
36485,18,Male,2817,0,16649,16,850,5,15394,1,Single,Bachelor,Rent,0
36486,32,Male,4092,6,32100,59,602,4,4327,5,Single,High School,Rent,0
36487,58,Male,3539,30,3853,30,743,4,11354,2,Single,Bachelor,Rent,0
36488,36,Female,3001,3,24667,53,850,5,12339,0,Single,Bachelor,Rent,0
36489,36,Male,4068,0,32066,45,598,5,19306,5,Single,Master,Rent,0
36490,48,Male,4758,1,42001,32,850,2,17380,2,Married,Bachelor,Rent,0
36491,29,Male,12422,0,50000,40,705,1,30000,2,Divorced,High School,Own,0
36492,34,Female,3145,2,12310,35,850,4,5134,0,Married,High School,Rent,0
36493,31,Male,6623,0,50000,21,796,3,30000,1,Married,Bachelor,Rent,0
36494,24,Female,3030,0,18385,46,808,3,14036,0,Single,Bachelor,Rent,1
36495,36,Male,7617,17,46371,30,694,7,27553,4,Single,High School,Rent,0
36496,38,Male,5877,18,47522,54,765,3,30000,4,Single,High School,Rent,0
36497,40,Male,2820,1,1000,55,785,8,14072,1,Married,High School,Rent,1
36498,36,Female,2645,12,10539,53,698,3,9150,2,Married,Bachelor,Own,1
36499,40,Male,5891,12,31644,49,513,6,25306,3,Single,Bachelor,Rent,0
36500,26,Female,7697,7,50000,27,726,4,23457,2,Divorced,Bachelor,Rent,1
36501,18,Female,4187,0,12696,12,554,5,15656,3,Married,Bachelor,Rent,0
36502,38,Female,2455,8,42743,56,729,3,14866,0,Single,High School,Own,1
36503,42,Female,7041,1,38512,47,544,6,25960,5,Single,High School,Rent,1
36504,39,Male,4955,15,27004,14,679,4,27675,0,Married,Bachelor,Own,0
36505,44,Male,5436,10,42776,41,767,3,30000,0,Single,Master,Own,0
36506,43,Male,5139,10,33934,34,613,3,19895,3,Single,Bachelor,Rent,0
36507,24,Male,2979,0,22066,28,519,4,13780,7,Single,PhD,Rent,0
36508,38,Female,3301,12,8778,36,750,6,8762,2,Single,High School,Rent,1
36509,35,Male,2899,8,11027,55,616,4,8848,1,Single,Bachelor,Rent,0
36510,23,Male,3698,1,19618,19,664,4,10185,3,Married,Master,Rent,0
36511,26,Female,3106,8,14906,28,520,5,12558,8,Divorced,Bachelor,Rent,0
36512,33,Female,4670,0,36620,24,850,3,18416,0,Married,Bachelor,Rent,0
36513,60,Male,5806,31,27650,29,510,7,27783,7,Married,High School,Own,0
36514,52,Female,2477,11,15120,40,628,3,4907,3,Divorced,High School,Rent,0
36515,53,Female,2386,26,1000,14,707,4,0,4,Single,PhD,Rent,0
36516,50,Male,9414,30,50000,17,674,7,30000,2,Married,Master,Rent,0
36517,40,Female,7683,21,50000,16,701,6,30000,2,Married,High School,Own,0
36518,35,Male,5926,12,24469,24,677,9,14694,0,Married,High School,Rent,0
36519,50,Male,2000,15,15609,36,644,5,13490,2,Single,Bachelor,Rent,1
36520,32,Male,5443,3,33692,57,725,2,16370,3,Married,Bachelor,Rent,1
36521,37,Female,5121,8,22155,28,585,1,11477,5,Married,Master,Rent,1
36522,37,Male,6754,0,44240,34,527,5,27541,3,Single,Bachelor,Rent,0
36523,38,Male,8086,18,39546,47,542,6,30000,1,Single,High School,Own,0
36524,48,Male,6733,9,50000,36,564,7,27303,2,Single,High School,Rent,0
36525,44,Female,5352,15,30194,52,650,4,23150,2,Single,High School,Rent,0
36526,18,Female,4988,0,19121,53,544,3,25655,2,Single,High School,Rent,0
36527,24,Male,7661,1,50000,12,572,3,26249,6,Married,Master,Own,0
36528,24,Female,5823,0,45261,17,456,7,23032,6,Single,High School,Own,0
36529,32,Male,5726,10,32478,33,460,5,17362,3,Married,High School,Rent,0
36530,36,Female,11073,11,50000,28,540,5,30000,2,Married,High School,Own,0
36531,28,Female,6251,8,21316,19,514,2,21674,4,Divorced,Bachelor,Rent,0
36532,49,Female,3549,8,15601,24,716,5,12346,2,Married,Bachelor,Rent,0
36533,46,Male,3746,12,15330,52,794,4,14512,1,Married,High School,Rent,1
36534,18,Male,3845,0,14211,40,663,5,12076,1,Single,High School,Rent,1
36535,21,Male,5717,3,34721,51,744,4,20310,1,Married,High School,Rent,0
36536,31,Female,3455,5,25998,55,813,3,14592,1,Married,PhD,Rent,0
36537,26,Female,4879,6,35614,55,775,5,12214,3,Married,Bachelor,Rent,0
36538,39,Female,3122,21,22011,34,703,5,7180,2,Married,Master,Rent,1
36539,19,Female,5628,0,24440,26,783,6,12051,1,Divorced,Bachelor,Rent,1
36540,26,Female,2082,7,1000,29,680,5,6346,3,Single,Bachelor,Rent,0
36541,45,Female,5605,24,21215,49,743,3,15456,4,Single,High School,Own,1
36542,25,Male,7289,2,47467,24,850,6,26698,2,Married,High School,Rent,0
36543,19,Female,10253,0,50000,50,776,2,30000,1,Married,High School,Own,0
36544,24,Male,10091,4,50000,50,606,3,30000,5,Married,PhD,Rent,0
36545,30,Female,5031,9,24863,21,654,2,13031,5,Single,Bachelor,Own,0
36546,33,Female,5919,5,50000,30,850,9,21130,1,Single,Master,Rent,0
36547,39,Male,8254,20,50000,24,532,2,30000,1,Divorced,Bachelor,Own,0
36548,43,Male,6290,14,50000,30,657,4,10413,2,Single,Master,Rent,1
36549,29,Male,4843,3,22389,54,645,3,12138,5,Married,Master,Rent,1
36550,37,Male,6806,4,38712,55,600,5,30000,2,Single,Bachelor,Own,0
36551,33,Female,4779,4,18817,45,762,2,17718,1,Married,High School,Rent,1
36552,50,Female,3766,4,21468,53,666,6,20646,5,Single,PhD,Rent,1
36553,48,Male,4782,16,19198,28,725,4,19197,1,Single,Master,Rent,0
36554,44,Female,4005,15,29135,49,797,3,11564,0,Married,High School,Own,0
36555,39,Male,4545,10,12102,16,536,2,18497,4,Married,Master,Own,0
36556,40,Female,4270,20,19095,25,762,5,20566,2,Single,Bachelor,Rent,1
36557,18,Male,7888,0,41849,38,687,5,13450,1,Single,High School,Own,0
36558,40,Female,9950,6,50000,42,628,2,30000,3,Divorced,High School,Rent,0
36559,55,Female,5664,3,24763,19,850,3,24946,1,Married,High School,Rent,0
36560,18,Male,9850,0,50000,45,850,5,30000,1,Married,Bachelor,Own,0
36561,22,Male,11190,2,50000,59,514,5,30000,5,Single,High School,Rent,0
36562,38,Female,5861,4,22455,28,850,4,19741,1,Single,Bachelor,Own,0
36563,37,Male,3201,8,24804,20,838,4,7932,1,Single,High School,Rent,0
36564,31,Female,5124,10,18784,23,788,8,17318,1,Single,Bachelor,Own,0
36565,33,Female,6317,0,36352,44,648,2,26911,4,Single,Master,Own,0
36566,44,Female,3229,4,20634,17,569,5,14683,6,Married,Bachelor,Rent,0
36567,31,Female,4017,5,27987,22,689,4,21301,1,Married,Master,Own,0
36568,35,Female,4609,17,36386,16,729,6,23653,2,Married,Bachelor,Own,1
36569,41,Male,2000,7,7399,14,733,3,19929,4,Single,Bachelor,Rent,0
36570,27,Male,2536,1,13119,47,446,4,8120,5,Single,Master,Own,0
36571,34,Male,5048,7,8439,16,800,3,18076,2,Single,Bachelor,Own,0
36572,38,Female,7429,3,40451,56,567,4,30000,2,Single,Bachelor,Own,1
36573,43,Female,8975,23,49274,26,763,1,24573,4,Married,PhD,Own,1
36574,47,Female,4930,17,28990,17,431,2,12076,3,Single,Bachelor,Rent,0
36575,26,Female,2804,3,12909,24,687,1,4796,3,Married,Bachelor,Rent,0
36576,43,Male,5171,7,21703,16,675,5,19615,4,Married,High School,Own,1
36577,18,Male,4034,0,20032,46,618,4,23432,0,Single,Bachelor,Rent,0
36578,56,Female,3729,26,13090,39,673,1,16812,2,Single,High School,Own,1
36579,24,Female,5631,5,44370,13,533,2,22972,6,Single,High School,Rent,0
36580,20,Female,5437,2,45570,34,651,5,27277,4,Divorced,High School,Rent,0
36581,49,Female,5948,17,28321,44,714,5,23700,6,Married,Bachelor,Rent,0
36582,25,Female,12415,6,50000,24,716,2,30000,1,Single,Bachelor,Rent,1
36583,37,Male,8027,15,38993,15,668,4,30000,6,Married,High School,Rent,0
36584,47,Female,6252,5,40309,31,555,5,17558,6,Married,High School,Rent,0
36585,36,Male,3826,15,27169,38,634,3,17534,3,Married,Master,Rent,0
36586,29,Female,5359,7,41198,40,699,4,24072,4,Married,Bachelor,Own,0
36587,18,Female,4981,0,18458,30,601,3,16898,3,Married,High School,Rent,0
36588,43,Female,2112,7,29602,46,667,2,6537,4,Married,Bachelor,Rent,0
36589,22,Female,7762,0,32017,31,794,3,26263,1,Single,Bachelor,Rent,0
36590,39,Female,3117,12,17024,14,850,6,12942,2,Married,Master,Rent,0
36591,32,Male,3539,12,18049,51,703,4,9462,3,Married,Master,Own,1
36592,47,Female,6863,3,37522,49,683,4,30000,3,Married,Bachelor,Rent,0
36593,36,Female,11256,6,50000,20,560,6,30000,6,Married,Master,Rent,0
36594,32,Male,8102,6,44320,22,797,4,17400,7,Married,Bachelor,Rent,0
36595,22,Male,3192,1,18212,34,754,4,10256,2,Single,Master,Own,1
36596,25,Male,4291,4,29233,15,850,3,12148,1,Married,High School,Own,0
36597,39,Male,8005,21,49020,28,720,5,30000,1,Married,Master,Rent,0
36598,27,Male,8258,6,41607,27,827,5,22511,4,Single,High School,Own,0
36599,45,Female,8320,7,50000,58,707,5,28700,0,Married,PhD,Rent,1
36600,38,Male,9587,15,50000,50,716,8,30000,4,Married,Bachelor,Own,0
36601,51,Female,5488,13,39516,21,685,2,25647,3,Married,High School,Rent,0
36602,34,Male,10871,3,50000,12,577,3,30000,8,Single,Bachelor,Own,0
36603,29,Male,5362,0,28068,51,850,3,13561,1,Single,High School,Own,0
36604,33,Male,9590,2,50000,34,624,4,30000,3,Single,Bachelor,Rent,0
36605,51,Male,3615,21,11163,42,613,5,6959,5,Single,PhD,Own,0
36606,33,Female,5135,0,18766,60,653,2,15748,2,Divorced,High School,Rent,0
36607,31,Female,5879,12,25693,58,511,5,12959,2,Divorced,Bachelor,Rent,0
36608,56,Male,5716,12,27391,25,673,8,22067,2,Divorced,Bachelor,Rent,1
36609,25,Male,3358,2,17471,21,663,6,15826,2,Divorced,High School,Rent,0
36610,35,Male,3587,11,36945,39,812,4,16918,4,Married,Master,Rent,1
36611,46,Male,5485,4,13855,38,796,5,17361,1,Single,Bachelor,Rent,0
36612,33,Male,5611,4,31254,36,705,2,23140,4,Married,Bachelor,Rent,0
36613,53,Male,6284,23,45486,31,677,3,14036,1,Married,High School,Own,1
36614,39,Male,3324,5,17110,15,767,3,11716,1,Single,High School,Rent,1
36615,33,Male,14690,11,50000,56,671,3,30000,2,Divorced,Bachelor,Own,1
36616,42,Male,9603,23,50000,17,587,4,28715,7,Married,Master,Own,0
36617,32,Female,6695,1,40013,29,549,2,22388,4,Single,High School,Rent,1
36618,38,Female,3927,19,10310,25,512,3,19560,3,Single,Master,Rent,0
36619,28,Female,4090,10,13209,49,756,4,21537,2,Single,High School,Rent,0
36620,44,Female,8923,20,46735,44,578,2,30000,2,Married,High School,Own,0
36621,52,Female,4321,9,33080,26,620,3,20993,3,Married,High School,Rent,0
36622,36,Female,5109,3,42972,36,588,4,22965,2,Single,High School,Own,0
36623,37,Female,6964,18,34729,42,734,7,17458,2,Married,High School,Own,0
36624,18,Female,6101,0,41451,48,736,5,18567,2,Married,High School,Rent,1
36625,29,Male,5991,5,20514,54,636,3,21866,0,Single,Master,Own,1
36626,55,Male,2536,11,25345,22,702,3,9171,4,Single,Bachelor,Rent,0
36627,38,Female,3794,20,22375,14,806,5,5724,1,Married,Bachelor,Own,0
36628,30,Male,6852,0,43875,46,775,3,22982,3,Married,PhD,Own,1
36629,24,Female,5446,4,25837,59,645,1,17513,2,Married,High School,Own,1
36630,27,Male,8207,4,48921,36,674,2,30000,3,Single,Bachelor,Rent,1
36631,25,Male,3454,7,30582,33,587,5,13462,4,Married,Bachelor,Rent,0
36632,44,Male,6006,4,34194,52,723,4,28719,1,Single,High School,Own,0
36633,35,Female,5631,10,41138,18,656,3,30000,3,Married,High School,Rent,1
36634,18,Female,4370,0,28736,54,850,6,12339,0,Divorced,PhD,Rent,0
36635,34,Male,11364,16,50000,29,668,4,30000,3,Single,Master,Own,1
36636,33,Female,3817,7,12710,30,665,6,13836,2,Married,Bachelor,Rent,0
36637,30,Male,3689,9,22840,20,766,5,10424,3,Divorced,High School,Own,0
36638,34,Female,9414,0,50000,23,749,3,30000,2,Married,PhD,Own,1
36639,30,Male,3546,8,40815,23,757,3,18920,0,Married,High School,Rent,0
36640,30,Female,4379,6,21879,31,782,3,21853,1,Married,High School,Own,0
36641,41,Male,7101,6,46154,50,496,3,27470,2,Single,High School,Own,0
36642,34,Female,8437,7,45795,20,718,7,30000,2,Married,Bachelor,Rent,0
36643,24,Male,8059,6,48905,26,819,4,30000,0,Single,Bachelor,Own,0
36644,35,Female,3928,0,23113,41,672,2,8590,4,Married,High School,Own,0
36645,27,Female,11436,9,50000,51,601,6,30000,4,Married,Bachelor,Own,0
36646,36,Female,3131,6,2455,47,706,5,8342,0,Married,Bachelor,Rent,1
36647,24,Male,8292,1,50000,15,689,2,27915,3,Married,High School,Rent,1
36648,26,Female,9401,0,46193,38,578,1,30000,2,Married,High School,Own,0
36649,18,Male,2288,0,24130,19,630,6,11277,2,Married,Master,Rent,0
36650,35,Female,2603,2,9449,53,755,5,1135,1,Single,High School,Rent,1
36651,40,Male,2711,20,3363,29,766,4,7760,1,Married,High School,Rent,0
36652,37,Female,2591,17,29414,18,703,3,5369,1,Single,High School,Rent,0
36653,53,Male,15000,34,50000,40,796,3,30000,0,Married,Bachelor,Own,0
36654,33,Male,2472,15,19398,48,744,4,13625,2,Married,PhD,Rent,0
36655,18,Male,8029,0,47505,51,727,8,22270,4,Single,Master,Own,1
36656,41,Female,6758,22,31835,28,850,2,22945,2,Married,High School,Rent,0
36657,50,Male,4158,12,23642,57,771,2,7470,2,Single,Bachelor,Rent,0
36658,31,Female,2242,11,1000,52,782,3,4622,0,Single,High School,Rent,1
36659,42,Female,9150,12,50000,60,615,6,26342,4,Married,High School,Rent,0
36660,30,Female,4377,1,34737,44,493,4,26718,6,Single,Bachelor,Rent,1
36661,42,Male,3678,17,25732,40,810,5,6906,1,Divorced,Bachelor,Own,1
36662,42,Female,4246,8,17255,42,735,5,13022,1,Married,High School,Own,0
36663,28,Female,2000,7,21293,41,823,2,12127,1,Single,High School,Rent,0
36664,42,Female,7514,1,50000,46,678,3,23855,5,Single,Bachelor,Rent,0
36665,52,Female,6716,19,24806,39,634,3,22652,1,Single,Bachelor,Rent,0
36666,33,Male,3230,14,14364,32,848,4,6981,3,Single,High School,Rent,0
36667,24,Male,5901,5,32435,35,802,2,21111,2,Married,Bachelor,Rent,0
36668,18,Female,4195,0,21992,17,512,2,5196,5,Single,Bachelor,Own,0
36669,32,Male,6944,1,31618,33,620,2,28954,5,Married,Bachelor,Rent,0
36670,50,Female,11794,3,50000,35,630,6,30000,6,Single,Bachelor,Own,0
36671,45,Female,7431,19,50000,52,733,4,29264,5,Single,High School,Rent,0
36672,41,Female,2931,12,8022,37,489,2,13319,5,Single,High School,Rent,0
36673,27,Male,7690,9,46518,13,522,4,30000,2,Single,High School,Own,1
36674,37,Female,4590,1,17940,15,662,3,15391,3,Married,High School,Rent,0
36675,21,Male,4549,2,15723,40,749,4,15325,3,Married,PhD,Rent,0
36676,46,Female,8685,15,50000,54,734,1,30000,3,Married,Master,Rent,0
36677,30,Male,3942,2,31548,56,769,3,9808,3,Single,High School,Rent,1
36678,34,Male,3000,14,22288,47,671,3,10139,4,Single,Bachelor,Rent,0
36679,32,Male,4998,0,30281,35,749,5,20123,2,Single,Bachelor,Rent,0
36680,18,Male,3264,0,36459,27,515,8,9500,5,Married,Bachelor,Own,0
36681,35,Female,8484,13,50000,37,713,4,30000,1,Single,Bachelor,Own,1
36682,32,Female,7310,1,45297,23,595,4,29179,4,Married,Bachelor,Own,0
36683,26,Male,10802,8,50000,46,735,3,30000,4,Married,High School,Own,1
36684,18,Female,5955,0,34832,16,656,2,21025,3,Single,Bachelor,Rent,1
36685,47,Female,2832,11,9106,16,791,3,13311,2,Married,Bachelor,Rent,0
36686,51,Male,5702,13,27171,49,730,4,24349,2,Single,Bachelor,Rent,0
36687,34,Female,4068,11,9263,53,836,2,14830,2,Single,Master,Rent,0
36688,28,Male,2195,1,27994,37,750,3,4536,3,Married,Bachelor,Own,1
36689,18,Male,14594,0,50000,41,659,3,30000,5,Married,Master,Rent,1
36690,52,Female,3753,23,16586,14,795,2,16542,2,Single,Bachelor,Own,0
36691,35,Female,2179,1,15740,20,558,4,4569,4,Married,High School,Own,0
36692,34,Male,2000,8,6246,56,692,4,12529,1,Married,Master,Own,0
36693,45,Female,5294,12,39930,30,553,4,19371,0,Married,High School,Rent,0
36694,28,Male,3237,1,16966,19,637,5,13228,3,Single,High School,Rent,1
36695,18,Female,4017,0,33576,15,720,2,18031,3,Married,PhD,Rent,0
36696,38,Male,2000,11,1016,59,813,2,10317,2,Single,Bachelor,Own,1
36697,46,Female,4739,2,31942,25,776,5,15528,1,Married,High School,Rent,0
36698,49,Female,4020,12,24905,32,616,3,17988,4,Single,Bachelor,Rent,0
36699,18,Male,5695,0,23427,39,666,5,19727,2,Married,Bachelor,Own,1
36700,37,Male,13041,18,50000,56,652,1,30000,3,Married,High School,Own,1
36701,46,Female,6830,27,48019,13,750,3,11084,5,Single,Master,Own,0
36702,35,Male,11518,17,50000,22,777,4,30000,2,Divorced,High School,Own,0
36703,45,Female,3086,8,16603,43,688,3,10977,0,Married,High School,Rent,1
36704,45,Female,8221,20,50000,41,834,1,30000,1,Single,High School,Own,1
36705,18,Male,9481,0,50000,29,757,2,30000,0,Married,PhD,Own,0
36706,40,Male,4021,3,30867,26,651,6,12873,3,Married,Master,Own,1
36707,24,Female,2031,5,8490,52,734,6,5595,3,Married,Bachelor,Rent,0
36708,31,Female,5472,9,33214,35,781,4,12456,1,Single,High School,Rent,1
36709,46,Male,8520,9,42297,59,733,3,30000,1,Divorced,Bachelor,Own,0
36710,19,Female,2619,1,15969,41,742,6,9716,1,Married,High School,Rent,0
36711,36,Male,5917,12,27978,54,620,7,23333,3,Single,High School,Own,0
36712,26,Female,2579,3,2033,59,602,5,2323,2,Married,High School,Rent,0
36713,30,Male,2317,4,26770,28,636,6,11765,2,Married,Bachelor,Own,0
36714,39,Female,7600,2,33111,47,791,4,23561,2,Divorced,Bachelor,Own,0
36715,31,Male,5383,1,38565,23,787,4,27993,1,Married,High School,Rent,0
36716,29,Female,5910,10,27663,28,593,4,28337,6,Married,Master,Rent,0
36717,28,Female,5340,3,37028,36,850,2,18585,1,Married,Bachelor,Rent,0
36718,26,Male,9770,0,50000,43,850,3,28018,1,Married,Bachelor,Own,0
36719,33,Male,5282,5,32331,59,794,4,8674,3,Single,Master,Own,0
36720,49,Male,2781,19,22333,18,743,6,5926,3,Married,High School,Rent,0
36721,30,Female,8148,7,50000,30,694,6,26321,2,Married,Bachelor,Own,0
36722,27,Male,6270,6,50000,53,653,1,17312,3,Married,Master,Rent,0
36723,36,Female,8015,18,49238,42,604,3,30000,6,Single,High School,Rent,0
36724,37,Female,2000,17,12690,18,850,5,9060,1,Single,High School,Rent,0
36725,37,Female,3463,16,8414,29,823,6,12102,1,Married,Master,Own,1
36726,40,Male,4672,6,18043,47,645,4,20605,1,Married,Bachelor,Rent,0
36727,49,Male,3810,26,8972,35,660,3,12944,2,Single,High School,Own,0
36728,40,Male,7926,8,40615,54,850,4,30000,1,Married,PhD,Rent,1
36729,37,Male,2434,6,38787,33,763,2,16071,1,Divorced,Master,Rent,0
36730,28,Male,6016,3,22536,18,632,4,23787,4,Married,Master,Rent,0
36731,30,Female,2000,8,6939,34,701,8,1992,2,Married,High School,Rent,0
36732,30,Female,5514,5,23343,28,610,2,19674,7,Single,Bachelor,Rent,0
36733,32,Female,8961,14,50000,28,480,3,30000,7,Married,High School,Own,0
36734,30,Male,4200,1,39690,15,747,5,21428,2,Married,Master,Rent,1
36735,39,Male,7299,7,38802,26,644,5,28253,4,Married,Bachelor,Own,0
36736,38,Female,2000,8,18613,14,850,3,6389,1,Single,Master,Rent,0
36737,38,Female,3027,11,7091,47,659,3,10283,4,Married,Bachelor,Rent,0
36738,40,Female,3450,8,16120,51,533,4,5988,3,Married,High School,Rent,1
36739,18,Female,3167,0,26002,59,671,3,8613,3,Single,Bachelor,Own,0
36740,48,Male,8646,15,46629,35,711,3,30000,4,Single,High School,Rent,0
36741,22,Male,3990,3,24390,37,578,8,14612,1,Single,Bachelor,Rent,0
36742,47,Male,7361,10,31034,25,667,6,22565,1,Married,High School,Rent,0
36743,20,Female,6380,0,42232,57,706,6,18492,3,Single,High School,Own,0
36744,29,Female,10221,8,50000,34,850,8,30000,0,Married,High School,Own,0
36745,23,Female,5425,4,45331,16,647,6,30000,4,Single,High School,Own,0
36746,29,Male,4158,6,20145,19,756,5,19333,3,Married,Bachelor,Rent,0
36747,34,Male,4708,4,22866,17,505,4,13758,2,Single,Bachelor,Rent,0
36748,18,Female,2991,0,26569,15,709,3,8117,3,Married,High School,Own,1
36749,25,Male,7053,3,50000,42,799,6,26172,1,Single,High School,Rent,0
36750,32,Male,2000,3,24709,27,753,5,9603,1,Single,High School,Rent,0
36751,20,Female,4701,2,50000,12,808,5,17251,1,Single,PhD,Rent,0
36752,18,Male,7555,0,45345,44,744,3,30000,0,Single,Bachelor,Rent,1
36753,24,Female,9727,2,50000,54,583,4,30000,5,Married,High School,Own,0
36754,41,Female,11385,19,50000,28,635,1,30000,3,Divorced,Bachelor,Own,0
36755,21,Female,3650,2,43062,54,798,8,21297,0,Married,High School,Rent,0
36756,27,Male,10302,2,50000,31,718,3,30000,1,Married,Master,Own,1
36757,33,Male,9933,3,46148,52,752,2,30000,2,Single,Bachelor,Own,1
36758,44,Male,4757,2,12246,26,842,5,18305,1,Married,Bachelor,Rent,0
36759,51,Male,4276,29,42342,13,794,2,19960,2,Married,High School,Own,0
36760,24,Female,9574,0,50000,25,743,4,30000,0,Single,High School,Own,0
36761,41,Male,6091,9,33363,36,700,2,28762,1,Single,Bachelor,Rent,0
36762,48,Female,2261,18,42514,44,850,7,15210,1,Single,High School,Rent,1
36763,41,Male,7925,2,50000,38,850,4,25388,2,Married,High School,Rent,1
36764,34,Male,4755,7,25161,53,599,4,15624,4,Married,Master,Own,0
36765,30,Female,2558,10,1000,44,784,5,439,2,Married,Master,Rent,0
36766,53,Female,7421,0,38914,15,818,5,20622,3,Married,High School,Rent,0
36767,35,Male,4165,3,10103,58,717,5,20035,4,Married,Master,Rent,1
36768,28,Male,8447,4,47712,20,775,3,30000,1,Divorced,High School,Rent,1
36769,42,Female,2037,6,18277,18,850,2,2900,0,Single,Bachelor,Rent,0
36770,47,Female,5118,4,38488,37,802,3,22560,2,Married,Bachelor,Own,0
36771,31,Male,4665,8,39343,43,743,3,14338,1,Single,High School,Rent,0
36772,28,Female,8661,7,50000,15,658,5,22709,4,Married,Bachelor,Own,1
36773,52,Male,3351,20,9997,34,666,6,1415,3,Married,Master,Own,0
36774,29,Female,2622,0,22071,42,701,4,0,1,Married,Master,Rent,1
36775,37,Female,9143,16,44197,40,829,4,30000,1,Single,High School,Own,0
36776,29,Female,3499,1,1000,14,724,4,1551,4,Married,Bachelor,Rent,0
36777,50,Female,6240,26,50000,21,453,5,20254,5,Single,Bachelor,Rent,0
36778,54,Female,7123,15,34565,37,739,6,26984,2,Single,Bachelor,Rent,0
36779,46,Female,4499,12,25484,46,802,4,12376,0,Single,Master,Rent,1
36780,19,Female,3262,1,31733,42,593,7,14271,8,Single,Bachelor,Rent,0
36781,29,Female,7399,0,50000,29,702,3,23368,2,Married,Master,Rent,0
36782,23,Female,3155,4,26000,53,850,1,14714,1,Married,Bachelor,Rent,0
36783,40,Female,8640,18,50000,30,678,3,25568,5,Single,Master,Rent,0
36784,47,Male,7082,24,41795,25,595,4,28256,6,Married,Bachelor,Own,0
36785,34,Female,3100,15,8733,28,816,3,9880,0,Married,Bachelor,Rent,0
36786,31,Male,5307,2,31315,17,699,3,14378,3,Married,Master,Rent,1
36787,18,Female,3054,0,35972,30,732,5,17638,1,Divorced,High School,Rent,0
36788,31,Female,4009,11,28365,59,740,7,12392,1,Single,High School,Own,1
36789,27,Female,2864,5,21400,23,782,2,5569,5,Married,Master,Own,0
36790,37,Male,5642,12,32118,22,645,4,18756,3,Married,PhD,Rent,1
36791,18,Male,6530,0,41649,55,656,6,15461,2,Single,Bachelor,Own,0
36792,18,Female,7304,0,43457,21,674,5,23466,4,Married,Bachelor,Own,0
36793,43,Male,11675,24,50000,36,611,5,30000,6,Married,Bachelor,Own,0
36794,20,Female,8941,1,50000,33,826,3,30000,1,Married,High School,Rent,0
36795,25,Male,9548,2,50000,56,525,4,28312,4,Married,PhD,Own,1
